TimeStamp,Roll1,Pitch1,Yaw1,Roll2,Pitch2,Yaw2,FRS,EMG1
9518,-24.99,66.41,-19.64,8.86,52.78,2.74,2.361,38
9533,-25.11,66.49,-19.75,8.87,52.88,2.76,2.361,37
9547,-25.24,66.56,-19.85,8.87,52.88,2.76,2.366,37
9561,-25.38,66.64,-19.98,8.89,52.97,2.77,2.361,37
9576,-25.5,66.72,-20.11,8.91,53.06,2.77,2.361,37
9590,-25.5,66.72,-20.11,8.94,53.15,2.78,2.361,37
9604,-25.62,66.81,-20.24,8.96,53.25,2.79,2.361,37
9619,-25.74,66.9,-20.37,8.96,53.25,2.79,2.361,37
9633,-25.84,66.98,-20.48,8.97,53.33,2.79,2.366,37
9647,-25.94,67.06,-20.58,9,53.42,2.81,2.361,39
9662,-25.94,67.06,-20.58,9.01,53.52,2.8,2.361,39
9676,-26.06,67.15,-20.71,9.03,53.61,2.8,2.361,37
9690,-26.18,67.24,-20.83,9.03,53.61,2.8,2.366,37
9704,-26.31,67.32,-20.96,9.05,53.7,2.81,2.361,37
9719,-26.45,67.39,-21.08,9.06,53.8,2.82,2.361,36
9733,-26.45,67.39,-21.08,9.07,53.89,2.83,2.366,36
9747,-26.6,67.47,-21.2,9.09,53.99,2.85,2.361,36
9762,-26.73,67.55,-21.33,9.09,53.99,2.85,2.361,36
9776,-26.89,67.64,-21.47,9.11,54.09,2.86,2.361,36
9791,-27.02,67.72,-21.61,9.13,54.18,2.87,2.361,35
9805,-27.02,67.72,-21.61,9.15,54.27,2.88,2.361,36
9819,-27.16,67.81,-21.73,9.16,54.37,2.89,2.361,36
9834,-27.28,67.89,-21.84,9.16,54.37,2.89,2.361,36
9848,-27.42,67.97,-21.98,9.17,54.46,2.9,2.361,38
9863,-27.58,68.05,-22.14,9.2,54.55,2.91,2.361,37
9878,-27.72,68.14,-22.29,9.21,54.65,2.92,2.361,37
9893,-27.72,68.14,-22.29,9.23,54.75,2.93,2.361,37
9907,-27.87,68.21,-22.43,9.25,54.86,2.94,2.361,37
9922,-28.03,68.28,-22.57,9.25,54.86,2.94,2.361,37
9936,-28.21,68.36,-22.74,9.26,54.96,2.95,2.366,38
9951,-28.38,68.44,-22.9,9.27,55.05,2.95,2.366,39
9966,-28.55,68.52,-23.06,9.29,55.15,2.96,2.366,41
9979,-28.55,68.52,-23.06,9.3,55.25,2.96,2.361,40
9993,-28.72,68.6,-23.21,9.3,55.25,2.96,2.366,40
10008,-28.91,68.68,-23.39,9.32,55.34,2.97,2.361,38
10023,-29.09,68.77,-23.56,9.33,55.44,2.97,2.361,38
10038,-29.26,68.85,-23.71,9.33,55.54,2.98,2.366,37
10052,-29.26,68.85,-23.71,9.34,55.64,2.98,2.361,37
10067,-29.46,68.93,-23.89,9.36,55.74,2.99,2.361,37
10081,-29.64,68.99,-24.06,9.36,55.74,2.99,2.361,37
10096,-29.84,69.07,-24.23,9.35,55.84,2.98,2.361,37
10111,-30.06,69.16,-24.44,9.36,55.93,2.97,2.361,37
10125,-30.21,69.24,-24.59,9.37,56.03,2.98,2.361,37
10140,-30.21,69.24,-24.59,9.37,56.12,2.98,2.356,37
10154,-30.37,69.32,-24.74,9.38,56.21,2.98,2.361,38
10169,-30.55,69.39,-24.9,9.38,56.21,2.98,2.361,38
10184,-30.73,69.47,-25.07,9.38,56.3,2.96,2.361,37
10198,-30.87,69.54,-25.23,9.39,56.4,2.96,2.356,37
10213,-30.87,69.54,-25.23,9.4,56.49,2.95,2.361,37
10228,-31.03,69.62,-25.4,9.41,56.58,2.95,2.361,37
10242,-31.22,69.7,-25.6,9.41,56.58,2.95,2.361,36
10257,-31.38,69.77,-25.76,9.41,56.67,2.94,2.361,36
10271,-31.59,69.84,-25.95,9.42,56.76,2.93,2.361,36
10286,-31.81,69.92,-26.14,9.41,56.85,2.93,2.356,36
10301,-31.81,69.92,-26.14,9.41,56.95,2.93,2.356,36
10315,-32.01,69.98,-26.31,9.4,57.04,2.94,2.356,35
10330,-32.16,70.04,-26.45,9.4,57.04,2.94,2.361,37
10345,-32.3,70.11,-26.58,9.4,57.13,2.93,2.361,36
10359,-32.48,70.18,-26.77,9.41,57.21,2.92,2.361,38
10374,-32.65,70.26,-26.96,9.43,57.29,2.92,2.361,38
10389,-32.65,70.26,-26.96,9.44,57.36,2.92,2.361,40
10403,-32.78,70.33,-27.1,9.46,57.44,2.92,2.361,40
10419,-32.91,70.38,-27.23,9.46,57.44,2.92,2.361,39
10433,-33.06,70.45,-27.4,9.48,57.52,2.92,2.361,38
10448,-33.22,70.52,-27.58,9.5,57.6,2.93,2.361,37
10462,-33.36,70.59,-27.73,9.52,57.68,2.92,2.356,37
10477,-33.36,70.59,-27.73,9.54,57.75,2.92,2.361,37
10492,-33.49,70.64,-27.88,9.54,57.75,2.92,2.366,37
10506,-33.63,70.7,-28.03,9.55,57.84,2.91,2.361,37
10521,-33.77,70.75,-28.18,9.57,57.92,2.91,2.361,39
10535,-33.93,70.82,-28.34,9.59,58,2.92,2.361,38
10550,-34.06,70.88,-28.48,9.61,58.08,2.93,2.356,39
10565,-34.06,70.88,-28.48,9.63,58.15,2.93,2.361,38
10579,-34.21,70.93,-28.62,9.63,58.15,2.93,2.361,38
10594,-34.35,70.99,-28.78,9.65,58.22,2.93,2.361,38
10609,-34.51,71.05,-28.95,9.67,58.3,2.94,2.361,38
10623,-34.68,71.11,-29.12,9.69,58.38,2.94,2.356,38
10638,-34.68,71.11,-29.12,9.71,58.46,2.96,2.361,37
10653,-34.85,71.17,-29.28,9.73,58.53,2.96,2.361,39
10667,-35.05,71.23,-29.47,9.73,58.53,2.96,2.356,39
10682,-35.29,71.3,-29.68,9.73,58.61,2.97,2.361,38
10696,-35.48,71.35,-29.87,9.73,58.69,2.97,2.356,37
10711,-35.7,71.4,-30.08,9.74,58.77,2.98,2.356,37
10726,-35.7,71.4,-30.08,9.75,58.85,2.98,2.356,37
10741,-35.92,71.47,-30.29,9.75,58.85,2.98,2.356,36
10755,-36.11,71.52,-30.46,9.77,58.93,3,2.351,37
10770,-36.3,71.58,-30.64,9.79,59.01,3.02,2.356,38
10784,-36.52,71.63,-30.84,9.8,59.08,3.02,2.356,38
10799,-36.72,71.68,-31.03,9.81,59.17,3.02,2.356,38
10814,-36.72,71.68,-31.03,9.81,59.25,3.02,2.356,36
10828,-36.93,71.74,-31.22,9.81,59.25,3.02,2.361,37
10843,-37.16,71.8,-31.43,9.82,59.33,3.03,2.356,37
10857,-37.38,71.85,-31.62,9.81,59.4,3.03,2.351,37
10872,-37.64,71.92,-31.82,9.81,59.49,3.04,2.351,39
10887,-37.72,71.96,-31.88,9.81,59.58,3.05,2.356,38
10902,-37.72,71.96,-31.88,9.81,59.65,3.05,2.356,38
10959,-37.84,72.01,-31.98,9.81,59.73,3.05,2.356,36
10975,-38,72.06,-32.13,9.82,59.8,3.04,2.356,36
10990,-38.23,72.13,-32.35,9.82,59.87,3.04,2.356,37
11005,-38.43,72.18,-32.55,9.84,59.94,3.04,2.356,36
11019,-38.62,72.23,-32.74,9.86,60.01,3.06,2.356,36
11034,-38.8,72.28,-32.9,9.87,60.07,3.06,2.356,35
11049,-38.99,72.34,-33.07,9.89,60.15,3.07,2.356,36
11063,-39.19,72.39,-33.25,9.9,60.22,3.08,2.356,35
11078,-39.38,72.44,-33.44,9.92,60.3,3.09,2.356,35
11093,-39.54,72.5,-33.59,9.95,60.38,3.1,2.356,37
11108,-39.67,72.55,-33.74,9.98,60.46,3.1,2.356,38
11122,-39.78,72.6,-33.87,10.02,60.53,3.1,2.361,38
11137,-39.92,72.66,-34.04,10.05,60.6,3.1,2.356,38
11152,-40.02,72.72,-34.19,10.1,60.66,3.11,2.356,37
11167,-40.12,72.78,-34.34,10.1,60.66,3.11,2.356,37
11181,-40.26,72.84,-34.53,10.14,60.72,3.12,2.356,37
11196,-40.43,72.91,-34.73,10.18,60.78,3.13,2.356,37
11210,-40.59,72.97,-34.91,10.22,60.84,3.14,2.356,36
11225,-40.74,73.03,-35.07,10.25,60.9,3.15,2.356,36
11240,-40.74,73.03,-35.07,10.28,60.97,3.17,2.356,36
11254,-40.87,73.07,-35.18,10.28,60.97,3.17,2.361,37
11268,-41.03,73.11,-35.32,10.3,61.04,3.19,2.356,36
11283,-41.19,73.16,-35.45,10.32,61.1,3.21,2.356,38
11298,-41.33,73.2,-35.59,10.33,61.16,3.22,2.356,37
11312,-41.46,73.25,-35.72,10.36,61.22,3.23,2.356,37
11327,-41.46,73.25,-35.72,10.36,61.22,3.23,2.356,37
11341,-41.59,73.3,-35.86,10.39,61.28,3.24,2.361,36
11355,-41.72,73.35,-36.01,10.43,61.34,3.26,2.356,36
11370,-41.8,73.39,-36.12,10.46,61.4,3.26,2.356,37
11385,-41.92,73.45,-36.27,10.49,61.46,3.27,2.356,37
11400,-41.92,73.45,-36.27,10.49,61.46,3.27,2.356,37
11413,-42.07,73.5,-36.44,10.52,61.53,3.27,2.361,36
11428,-42.2,73.55,-36.59,10.55,61.59,3.27,2.361,36
11443,-42.32,73.6,-36.72,10.56,61.65,3.27,2.361,36
11457,-42.48,73.64,-36.88,10.57,61.71,3.28,2.356,36
11472,-42.65,73.68,-37.05,10.58,61.77,3.27,2.356,36
11487,-42.65,73.68,-37.05,10.58,61.77,3.27,2.356,37
11500,-42.78,73.71,-37.18,10.59,61.82,3.26,2.361,37
11515,-42.94,73.74,-37.35,10.61,61.88,3.26,2.361,37
11530,-43.09,73.78,-37.51,10.63,61.94,3.27,2.356,37
11545,-43.27,73.82,-37.69,10.65,62,3.27,2.361,37
11559,-43.27,73.82,-37.69,10.65,62,3.27,2.356,37
11573,-43.47,73.86,-37.9,10.67,62.06,3.26,2.361,37
11588,-43.67,73.91,-38.12,10.69,62.12,3.27,2.361,38
11602,-43.82,73.95,-38.29,10.7,62.18,3.27,2.361,38
11617,-43.95,73.99,-38.4,10.72,62.25,3.27,2.361,37
11632,-44.07,74.01,-38.5,10.73,62.32,3.27,2.361,36
11646,-44.07,74.01,-38.5,10.73,62.32,3.27,2.361,36
11660,-44.3,74.05,-38.71,10.73,62.39,3.27,2.361,38
11675,-44.51,74.1,-38.93,10.75,62.46,3.28,2.361,38
11689,-44.65,74.14,-39.09,10.76,62.53,3.28,2.361,38
11704,-44.78,74.18,-39.23,10.79,62.59,3.29,2.361,37
11719,-44.78,74.18,-39.23,10.79,62.59,3.29,2.361,37
11732,-44.96,74.24,-39.42,10.8,62.65,3.28,2.361,36
11747,-45.15,74.28,-39.62,10.83,62.7,3.28,2.361,36
11762,-45.29,74.32,-39.77,10.83,62.76,3.29,2.361,35
11777,-45.44,74.35,-39.91,10.86,62.82,3.31,2.361,36
11792,-45.64,74.38,-40.08,10.86,62.89,3.32,2.361,36
11807,-45.64,74.38,-40.08,10.86,62.89,3.32,2.356,36
11820,-45.84,74.41,-40.27,10.87,62.95,3.33,2.361,36
11835,-46.05,74.44,-40.43,10.86,63.01,3.34,2.361,36
11850,-46.26,74.47,-40.63,10.86,63.06,3.35,2.361,36
11865,-46.49,74.5,-40.83,10.86,63.13,3.35,2.361,36
11880,-46.69,74.53,-41,10.87,63.19,3.37,2.366,38
11895,-46.69,74.53,-41,10.87,63.19,3.37,2.366,37
11908,-46.88,74.55,-41.16,10.88,63.26,3.39,2.366,37
11923,-47.06,74.58,-41.31,10.87,63.33,3.38,2.361,37
11938,-47.3,74.62,-41.54,10.87,63.39,3.39,2.361,38
11953,-47.49,74.65,-41.74,10.88,63.45,3.4,2.361,37
11968,-47.7,74.7,-41.94,10.88,63.45,3.4,2.366,36
11982,-47.7,74.7,-41.94,10.89,63.51,3.41,2.361,41
11996,-47.88,74.73,-42.13,10.92,63.57,3.42,2.356,40
12011,-48.06,74.77,-42.31,10.96,63.62,3.45,2.361,38
12026,-48.21,74.8,-42.46,10.99,63.68,3.46,2.361,37
12041,-48.41,74.83,-42.65,11,63.73,3.46,2.361,37
12056,-48.41,74.83,-42.65,11,63.73,3.46,2.361,36
12069,-48.58,74.87,-42.84,11.03,63.78,3.48,2.361,36
12084,-48.74,74.9,-42.99,11.06,63.82,3.49,2.361,38
12099,-48.87,74.93,-43.12,11.09,63.88,3.51,2.361,38
12114,-49.07,74.97,-43.31,11.1,63.93,3.52,2.361,37
12129,-49.3,75.01,-43.52,11.11,63.98,3.52,2.356,37
12143,-49.3,75.01,-43.52,11.11,63.98,3.52,2.361,37
12157,-49.52,75.05,-43.73,11.11,64.03,3.51,2.361,37
12172,-49.69,75.1,-43.89,11.12,64.07,3.52,2.361,36
12187,-49.75,75.14,-43.95,11.12,64.14,3.52,2.361,37
12202,-49.83,75.2,-44.02,11.13,64.19,3.5,2.361,38
12217,-49.99,75.25,-44.19,11.13,64.19,3.5,2.361,37
12231,-49.99,75.25,-44.19,11.14,64.25,3.49,2.366,37
12245,-50.13,75.3,-44.37,11.15,64.3,3.48,2.366,36
12260,-50.28,75.35,-44.54,11.15,64.36,3.46,2.366,37
12275,-50.46,75.38,-44.73,11.16,64.42,3.44,2.366,37
12290,-50.62,75.41,-44.92,11.19,64.47,3.45,2.366,37
12304,-50.78,75.45,-45.08,11.19,64.47,3.45,2.361,40
12319,-50.78,75.45,-45.08,11.21,64.53,3.45,2.361,38
12333,-51,75.48,-45.29,11.22,64.59,3.47,2.361,38
12348,-51.25,75.51,-45.5,11.21,64.65,3.48,2.366,37
12363,-51.49,75.53,-45.7,11.21,64.71,3.5,2.366,38
12378,-51.73,75.53,-45.9,11.21,64.77,3.5,2.361,37
12392,-51.99,75.55,-46.16,11.21,64.77,3.5,2.366,39
12407,-51.99,75.55,-46.16,11.22,64.83,3.51,2.366,38
12421,-52.24,75.58,-46.4,11.25,64.88,3.53,2.361,38
12436,-52.49,75.6,-46.65,11.26,64.93,3.54,2.361,38
12451,-52.69,75.62,-46.86,11.3,64.98,3.56,2.361,38
12466,-52.87,75.63,-47.06,11.3,64.98,3.56,2.361,37
12480,-52.87,75.63,-47.06,11.35,65.03,3.58,2.361,37
12494,-53.09,75.67,-47.29,11.38,65.07,3.58,2.361,41
12509,-53.29,75.7,-47.51,11.4,65.12,3.58,2.366,39
12524,-53.48,75.73,-47.69,11.41,65.17,3.6,2.361,39
12539,-53.55,75.74,-47.75,11.42,65.23,3.61,2.361,38
12553,-53.7,75.77,-47.9,11.42,65.23,3.61,2.361,37
12568,-53.7,75.77,-47.9,11.44,65.29,3.61,2.361,37
12582,-53.88,75.8,-48.09,11.47,65.34,3.62,2.361,37
12597,-54.06,75.83,-48.29,11.48,65.39,3.62,2.361,38
12612,-54.23,75.85,-48.48,11.49,65.44,3.61,2.361,38
12627,-54.37,75.87,-48.62,11.52,65.5,3.61,2.361,38
12641,-54.5,75.89,-48.77,11.52,65.5,3.61,2.366,38
12656,-54.5,75.89,-48.77,11.53,65.55,3.61,2.361,37
12670,-54.65,75.92,-48.94,11.54,65.59,3.6,2.361,37
12685,-54.81,75.94,-49.11,11.55,65.64,3.59,2.366,37
12700,-54.96,75.97,-49.27,11.56,65.68,3.59,2.366,37
12715,-55.15,75.99,-49.47,11.56,65.68,3.59,2.366,37
12729,-55.15,75.99,-49.47,11.57,65.73,3.57,2.366,37
12743,-55.34,76.01,-49.68,11.57,65.77,3.57,2.366,37
12758,-55.55,76.03,-49.88,11.58,65.82,3.57,2.366,37
12773,-55.72,76.05,-50.04,11.59,65.87,3.58,2.366,37
12788,-55.87,76.08,-50.17,11.59,65.91,3.58,2.366,38
12803,-56.1,76.1,-50.4,11.59,65.91,3.58,2.361,37
12817,-56.1,76.1,-50.4,11.6,65.96,3.57,2.361,37
12831,-56.3,76.12,-50.6,11.62,66,3.59,2.366,37
12846,-56.51,76.13,-50.79,11.63,66.05,3.6,2.361,36
12861,-56.66,76.14,-50.93,11.63,66.09,3.59,2.361,36
12876,-56.86,76.16,-51.13,11.64,66.14,3.59,2.361,36
12890,-57.06,76.19,-51.34,11.64,66.14,3.59,2.361,36
12905,-57.06,76.19,-51.34,11.64,66.19,3.58,2.361,36
12919,-57.26,76.21,-51.53,11.64,66.23,3.58,2.361,36
12934,-57.44,76.22,-51.69,11.62,66.29,3.57,2.361,36
12949,-57.62,76.23,-51.84,11.6,66.34,3.56,2.366,36
12964,-57.81,76.24,-52.01,11.6,66.34,3.56,2.361,38
12978,-58.03,76.25,-52.2,11.59,66.39,3.55,2.361,37
12993,-58.03,76.25,-52.2,11.57,66.44,3.56,2.366,36
13007,-58.2,76.26,-52.34,11.55,66.5,3.54,2.361,36
13022,-58.36,76.25,-52.48,11.54,66.54,3.54,2.361,37
13037,-58.53,76.26,-52.63,11.51,66.59,3.52,2.366,36
13051,-58.7,76.27,-52.78,11.51,66.59,3.52,2.366,36
13066,-58.92,76.28,-52.99,11.49,66.63,3.51,2.366,36
13081,-58.92,76.28,-52.99,11.47,66.68,3.49,2.361,36
13095,-59.1,76.29,-53.16,11.48,66.72,3.5,2.366,36
13110,-59.25,76.3,-53.28,11.48,66.78,3.51,2.366,36
13124,-59.42,76.3,-53.41,11.47,66.83,3.5,2.366,36
13139,-59.62,76.31,-53.58,11.47,66.83,3.5,2.366,37
13154,-59.62,76.31,-53.58,11.48,66.88,3.52,2.366,37
13168,-59.8,76.33,-53.74,11.49,66.93,3.52,2.366,36
13183,-59.96,76.36,-53.92,11.53,66.98,3.54,2.366,37
13197,-60.09,76.38,-54.08,11.57,67.02,3.54,2.366,38
13212,-60.25,76.41,-54.28,11.57,67.02,3.54,2.366,38
13227,-60.38,76.45,-54.48,11.63,67.05,3.56,2.366,37
13241,-60.38,76.45,-54.48,11.69,67.09,3.57,2.366,36
13256,-60.51,76.49,-54.69,11.78,67.11,3.59,2.366,37
13271,-60.61,76.53,-54.89,11.85,67.14,3.6,2.366,36
13285,-60.75,76.58,-55.13,11.93,67.16,3.61,2.361,40
13300,-60.86,76.61,-55.32,11.93,67.16,3.61,2.366,40
13314,-60.94,76.64,-55.43,12,67.19,3.63,2.366,38
13329,-60.94,76.64,-55.43,12.07,67.22,3.67,2.366,37
13344,-61.04,76.68,-55.55,12.11,67.26,3.69,2.366,37
13358,-61.21,76.7,-55.71,12.14,67.3,3.73,2.361,37
13373,-61.42,76.72,-55.89,12.15,67.33,3.74,2.366,36
13388,-61.6,76.73,-56.05,12.15,67.33,3.74,2.361,38
13402,-61.79,76.75,-56.23,12.17,67.37,3.75,2.366,37
13417,-61.79,76.75,-56.23,12.19,67.41,3.76,2.366,39
13432,-62,76.78,-56.42,12.21,67.44,3.77,2.361,38
13446,-62.14,76.81,-56.57,12.25,67.48,3.8,2.361,37
13461,-62.23,76.84,-56.64,12.25,67.48,3.8,2.366,37
13475,-62.33,76.89,-56.74,12.3,67.51,3.84,2.366,36
13490,-62.33,76.89,-56.74,12.35,67.55,3.87,2.366,36
13504,-62.31,76.93,-56.74,12.4,67.59,3.9,2.366,36
13519,-62.3,76.99,-56.75,12.45,67.62,3.93,2.366,36
13534,-62.35,77.06,-56.84,12.5,67.66,3.95,2.37,36
13549,-62.45,77.11,-56.96,12.5,67.66,3.95,2.366,36
13563,-62.61,77.15,-57.15,12.57,67.7,4,2.366,36
13576,-62.61,77.15,-57.15,12.62,67.73,4.04,2.366,36
13591,-62.77,77.19,-57.31,12.68,67.76,4.1,2.366,36
13605,-62.95,77.22,-57.46,12.75,67.8,4.17,2.366,36
13620,-63.15,77.24,-57.62,12.75,67.8,4.17,2.366,36
13635,-63.38,77.27,-57.81,12.81,67.84,4.25,2.366,36
13650,-63.38,77.27,-57.81,12.85,67.88,4.31,2.366,37
13702,-63.69,77.29,-58.07,12.9,67.93,4.37,2.361,37
13717,-63.94,77.31,-58.26,12.93,67.98,4.45,2.361,37
13732,-64.18,77.32,-58.43,12.94,68.03,4.49,2.361,36
13747,-64.38,77.33,-58.56,12.94,68.09,4.52,2.366,36
13761,-64.6,77.35,-58.73,12.95,68.14,4.55,2.361,36
13776,-64.81,77.37,-58.92,12.98,68.18,4.58,2.361,36
13791,-64.96,77.38,-59.06,13,68.23,4.6,2.366,37
13805,-65.1,77.39,-59.21,13.03,68.27,4.61,2.366,36
13820,-65.26,77.41,-59.41,13.06,68.31,4.61,2.361,37
13835,-65.48,77.44,-59.67,13.1,68.34,4.62,2.366,36
13850,-65.68,77.45,-59.89,13.13,68.38,4.63,2.366,36
13864,-65.9,77.47,-60.13,13.15,68.41,4.63,2.366,37
13879,-66.09,77.49,-60.32,13.18,68.45,4.63,2.366,37
13894,-66.28,77.5,-60.52,13.2,68.49,4.64,2.366,36
13909,-66.39,77.51,-60.65,13.23,68.53,4.65,2.366,36
13923,-66.52,77.52,-60.8,13.23,68.53,4.65,2.366,36
13937,-66.6,77.54,-60.9,13.25,68.58,4.65,2.366,36
13952,-66.71,77.55,-61.04,13.27,68.62,4.64,2.366,36
13967,-66.71,77.55,-61.04,13.29,68.66,4.63,2.366,36
13981,-66.88,77.57,-61.27,13.32,68.69,4.61,2.366,36
13996,-67.07,77.61,-61.53,13.35,68.71,4.6,2.361,36
14011,-67.23,77.63,-61.75,13.35,68.71,4.6,2.366,37
14025,-67.37,77.66,-61.94,13.4,68.75,4.6,2.361,37
14039,-67.37,77.66,-61.94,13.44,68.78,4.61,2.361,37
14054,-67.5,77.67,-62.08,13.45,68.82,4.6,2.361,36
14068,-67.63,77.68,-62.23,13.47,68.85,4.61,2.366,37
14083,-67.82,77.7,-62.43,13.47,68.85,4.61,2.366,37
14097,-68.01,77.71,-62.62,13.47,68.88,4.6,2.366,35
14112,-68.13,77.72,-62.75,13.5,68.92,4.61,2.356,36
14127,-68.13,77.72,-62.75,13.51,68.96,4.63,2.361,37
14141,-68.27,77.74,-62.86,13.54,69,4.64,2.366,36
14155,-68.43,77.76,-63.01,13.57,69.05,4.66,2.366,41
14170,-68.6,77.8,-63.2,13.57,69.05,4.66,2.366,40
14184,-68.74,77.83,-63.36,13.61,69.09,4.7,2.366,39
14199,-68.74,77.83,-63.36,13.66,69.13,4.73,2.366,38
14213,-68.92,77.86,-63.55,13.7,69.18,4.75,2.366,37
14228,-69.04,77.88,-63.7,13.77,69.22,4.79,2.366,36
14243,-69.15,77.91,-63.84,13.77,69.22,4.79,2.366,39
14257,-69.25,77.95,-63.98,13.84,69.25,4.83,2.37,39
14272,-69.42,78,-64.17,13.92,69.28,4.88,2.366,37
14286,-69.42,78,-64.17,14,69.31,4.93,2.366,37
14300,-69.54,78.04,-64.31,14.08,69.33,4.99,2.366,36
14315,-69.58,78.09,-64.36,14.17,69.36,5.06,2.366,36
14330,-69.64,78.14,-64.45,14.17,69.36,5.06,2.366,36
14344,-69.79,78.2,-64.62,14.25,69.38,5.11,2.37,36
14359,-69.91,78.25,-64.77,14.32,69.4,5.15,2.37,36
14374,-69.91,78.25,-64.77,14.42,69.43,5.22,2.37,38
14388,-69.96,78.3,-64.87,14.51,69.45,5.28,2.366,37
14402,-69.97,78.34,-64.94,14.51,69.45,5.28,2.37,36
14416,-70.06,78.38,-65.08,14.6,69.46,5.32,2.366,37
14431,-70.21,78.41,-65.29,14.68,69.47,5.35,2.37,37
14452,-70.3,78.44,-65.43,14.76,69.49,5.4,2.37,36
14468,-70.38,78.46,-65.55,14.84,69.51,5.44,2.366,36
14484,-70.62,78.48,-65.82,14.9,69.53,5.46,2.366,35
14499,-70.62,78.48,-65.82,14.94,69.54,5.47,2.366,37
14514,-70.86,78.49,-66.1,15,69.56,5.5,2.366,37
14530,-71.03,78.5,-66.29,15.04,69.6,5.54,2.366,40
14546,-71.14,78.51,-66.39,15.04,69.6,5.54,2.366,38
14561,-71.32,78.51,-66.54,15.08,69.63,5.59,2.366,37
14577,-71.54,78.51,-66.72,15.11,69.67,5.62,2.366,36
14593,-71.72,78.51,-66.89,15.13,69.7,5.65,2.37,36
14608,-71.88,78.51,-67.03,15.15,69.75,5.68,2.366,38
14623,-71.88,78.51,-67.03,15.14,69.79,5.68,2.366,38
14637,-72.05,78.5,-67.19,15.13,69.83,5.67,2.366,37
14651,-72.28,78.51,-67.41,15.13,69.83,5.67,2.366,37
14665,-72.44,78.52,-67.57,15.13,69.87,5.67,2.366,36
14680,-72.59,78.53,-67.69,15.12,69.92,5.67,2.37,36
14694,-72.59,78.53,-67.69,15.09,69.96,5.63,2.37,36
14708,-72.72,78.54,-67.82,15.06,70,5.62,2.37,35
14723,-72.84,78.55,-67.95,15.06,70,5.62,2.366,36
14737,-73.02,78.56,-68.11,15,70.05,5.6,2.375,36
14752,-73.17,78.56,-68.22,14.96,70.1,5.59,2.37,40
14766,-73.4,78.55,-68.41,14.91,70.15,5.55,2.37,38
14781,-73.4,78.55,-68.41,14.87,70.19,5.51,2.37,37
14795,-73.69,78.52,-68.68,14.87,70.19,5.51,2.37,37
14809,-73.84,78.5,-68.84,14.85,70.23,5.49,2.37,37
14823,-73.99,78.48,-68.98,14.84,70.27,5.47,2.37,38
14838,-74.17,78.47,-69.15,14.83,70.3,5.44,2.366,36
14853,-74.17,78.47,-69.15,14.81,70.34,5.41,2.37,36
14866,-74.36,78.45,-69.34,14.78,70.38,5.37,2.37,37
14881,-74.51,78.44,-69.53,14.78,70.38,5.37,2.37,37
14895,-74.66,78.42,-69.7,14.76,70.42,5.33,2.37,36
14909,-74.84,78.4,-69.88,14.74,70.46,5.3,2.37,36
14924,-74.84,78.4,-69.88,14.72,70.49,5.27,2.37,38
14938,-75.04,78.38,-70.07,14.71,70.54,5.27,2.37,38
14953,-75.24,78.37,-70.25,14.71,70.54,5.27,2.37,37
14966,-75.41,78.35,-70.4,14.71,70.58,5.26,2.366,37
14981,-75.59,78.34,-70.55,14.68,70.62,5.24,2.366,37
14996,-75.59,78.34,-70.55,14.66,70.67,5.23,2.37,36
15010,-75.82,78.33,-70.76,14.65,70.71,5.23,2.37,36
15024,-76.01,78.32,-70.93,14.65,70.71,5.23,2.37,35
15038,-76.24,78.31,-71.13,14.66,70.75,5.23,2.37,35
15053,-76.51,78.29,-71.39,14.66,70.8,5.23,2.37,37
15067,-76.51,78.29,-71.39,14.67,70.84,5.24,2.37,36
15081,-76.73,78.28,-71.62,14.69,70.88,5.25,2.37,37
15096,-76.95,78.28,-71.85,14.69,70.88,5.25,2.37,38
15110,-77.22,78.28,-72.12,14.72,70.92,5.27,2.37,37
15124,-77.5,78.29,-72.41,14.76,70.96,5.3,2.37,36
15139,-77.73,78.29,-72.64,14.81,71,5.33,2.37,39
15153,-77.73,78.29,-72.64,14.84,71.05,5.36,2.37,39
15167,-77.91,78.29,-72.83,14.84,71.05,5.36,2.37,38
15181,-78.07,78.3,-72.98,14.88,71.09,5.4,2.37,37
15196,-78.26,78.31,-73.14,14.91,71.13,5.42,2.37,37
15210,-78.48,78.31,-73.34,14.91,71.17,5.42,2.37,36
15225,-78.48,78.31,-73.34,14.94,71.2,5.44,2.37,38
15239,-78.67,78.3,-73.53,14.94,71.2,5.44,2.37,38
15253,-78.75,78.31,-73.62,14.99,71.23,5.49,2.37,38
15267,-78.93,78.32,-73.79,15.01,71.25,5.5,2.366,38
15282,-79.16,78.31,-74.01,15.03,71.27,5.51,2.37,37
15296,-79.16,78.31,-74.01,15.04,71.29,5.52,2.366,38
15311,-79.27,78.31,-74.14,15.04,71.29,5.52,2.37,38
15324,-79.38,78.31,-74.22,15.05,71.31,5.53,2.37,38
15339,-79.51,78.31,-74.34,15.07,71.33,5.55,2.37,36
15354,-79.63,78.31,-74.44,15.09,71.35,5.56,2.37,36
15368,-79.63,78.31,-74.44,15.1,71.38,5.58,2.37,36
15382,-79.75,78.3,-74.54,15.12,71.4,5.6,2.366,36
15397,-79.86,78.3,-74.65,15.12,71.4,5.6,2.366,38
15411,-79.91,78.3,-74.69,15.13,71.42,5.61,2.366,37
15425,-80.02,78.3,-74.78,15.14,71.45,5.62,2.37,36
