Roll1,Pitch1,Yaw1,Roll2,Pitch2,Yaw2,FRS,EMG1,Activity
139.98,74.47,-74.77,40.99,82.03,137.69,2.004,42,walking
139.03,71.5,-76.1,50.52,79.92,145.13,2.028,41,walking
138.19,70.2,-79.04,57.01,79.23,149.6,2.023,41,walking
137.66,70.59,-82.49,57.01,79.23,149.6,2.102,39,walking
137.66,70.59,-82.49,62.47,79.86,154.02,2.248,38,walking
136.27,71.2,-85.49,69.35,81.4,160.57,2.454,39,walking
136.89,71.56,-86.21,76.74,83.3,168.26,2.512,38,walking
142.29,72.65,-82.82,79.46,84.12,172.13,2.571,37,walking
144.55,75.09,-80.37,79.46,84.12,172.13,2.571,41,walking
142.03,76.7,-79.88,69.92,84.14,164.68,2.59,48,walking
142.03,76.7,-79.88,68.56,85.25,167.05,2.586,79,walking
143.77,77.4,-75.17,72.81,86.56,174.1,2.449,86,walking
148.88,76.93,-69.11,81.5,87.97,-174.99,2.639,91,walking
151.53,76.67,-65.99,-177.2,88.11,-73.73,2.586,109,walking
153.16,76.16,-63.77,-177.2,88.11,-73.73,2.546,97,walking
157.18,75.17,-61.19,-149.25,86.26,-46.83,2.546,108,walking
157.18,75.17,-61.19,-134.76,85.02,-33.37,2.532,119,walking
162.33,75.2,-57.88,-128.66,83.61,-28.34,2.522,118,walking
168.04,75.53,-53,-127.31,82.11,-26.8,2.561,109,walking
172.83,75.5,-48.08,-127.54,80.74,-26.61,2.571,100,walking
177.67,75.1,-43.29,-127.54,80.74,-26.61,2.581,90,walking
177.67,75.1,-43.29,-126.37,79.52,-25.66,2.576,81,walking
-176.62,74.6,-37.79,-124.56,78.45,-24.44,2.576,113,walking
-171.01,74.02,-32.76,-122.68,77.54,-23.26,2.571,114,walking
-166,73.29,-28.29,-121.04,76.7,-22.1,2.571,105,walking
-161.37,72.46,-23.95,-121.04,76.7,-22.1,2.561,91,walking
-157.21,71.54,-19.75,-119.73,75.89,-21.08,2.512,83,walking
-157.21,71.54,-19.75,-118.83,75.07,-20.34,2.419,74,walking
-153.62,70.59,-15.88,-118.06,74.2,-19.67,2.542,64,walking
-150.5,69.58,-12.32,-117.25,73.28,-18.96,2.546,70,walking
-147.7,68.46,-9.18,-116.36,72.33,-18.25,2.546,82,walking
-145.13,67.25,-6.52,-116.36,72.33,-18.25,2.546,73,walking
-142.52,65.9,-4.25,-115.41,71.37,-17.61,2.546,76,walking
-142.52,65.9,-4.25,-114.31,70.39,-17.01,2.546,98,walking
-139.82,64.4,-2.38,-112.99,69.4,-16.49,2.551,129,walking
-137.32,62.8,-1.11,-111.55,68.39,-16.05,2.556,130,walking
-135.02,61.29,-0.15,-110.27,67.33,-15.64,2.561,139,walking
-132.98,59.86,0.75,-110.27,67.33,-15.64,2.571,215,walking
-131.03,58.41,1.98,-109.51,65.96,-15.38,2.576,234,walking
-131.03,58.41,1.98,-109.27,64.44,-15.3,2.595,197,walking
-129.67,57.23,2.98,-109.28,62.93,-15.29,2.625,173,walking
-128.55,56.19,4.04,-109.46,61.24,-15.27,2.659,185,walking
-127.8,55.27,4.92,-109.46,61.24,-15.27,2.688,217,walking
-127.12,54.37,5.77,-109.8,59.36,-15.29,2.698,193,walking
-127.12,54.37,5.77,-110.26,57.06,-15.39,2.713,176,walking
-126.39,53.57,6.5,-110.64,54.53,-15.34,2.703,136,walking
-125.43,52.95,6.96,-111,51.78,-15.28,2.674,108,walking
-124.48,52.63,7.12,-111.45,48.78,-15.18,2.576,87,walking
-123.71,52.82,7.08,-111.45,48.78,-15.18,2.439,73,walking
-123.22,53.86,7.41,-112.07,45.56,-15.21,2.151,62,walking
-123.22,53.86,7.41,-113.35,42.29,-15.79,2.038,55,walking
-122.87,55.25,7.94,-114.35,39.39,-16.63,1.979,52,walking
-122.66,56.79,7.65,-115.38,36.84,-17.13,1.97,49,walking
-123.11,58.59,7.08,-117.25,35.02,-17.38,1.916,50,walking
-124.19,60.31,6.85,-118.57,33.72,-18.15,1.848,48,walking
-125.78,61.99,6.27,-119.17,33.2,-18.83,1.804,45,walking
-127.69,63.59,5.46,-119.74,33.13,-19.24,1.764,43,walking
-129.44,65.4,4.63,-119.74,33.13,-19.24,1.75,52,walking
-131.49,67.29,3.26,-119.48,33.74,-19.45,1.75,64,walking
-134.19,69.2,0.94,-119.53,35.11,-19.88,1.76,68,walking
-134.19,69.2,0.94,-119.94,37.46,-20.27,1.774,65,walking
-138.11,71.03,-2.71,-120.77,40.64,-20.57,1.784,59,walking
-143.35,72.77,-7.56,-121.71,44.28,-20.77,1.789,53,walking
-149.88,74.31,-13.51,-122.45,48.14,-20.73,1.799,48,walking
-157.47,75.59,-20.37,-122.45,48.14,-20.73,1.828,45,walking
-165.75,76.61,-27.77,-122.76,52.27,-20.5,1.867,42,walking
-165.75,76.61,-27.77,-122.53,56.81,-19.93,1.935,40,walking
-174.47,77.31,-35.61,-121.41,61.66,-18.94,2.043,38,walking
177.25,77.6,-43.04,-119.28,66.7,-17.17,2.19,38,walking
169.72,77.78,-49.79,-119.28,66.7,-17.17,2.175,38,walking
164.09,77.85,-54.81,-115.55,71.78,-14.02,2.239,41,walking
164.09,77.85,-54.81,-108.82,76.66,-8.19,2.146,44,walking
159.52,77.79,-58.99,-95.7,81.17,3.54,2.219,47,walking
154.89,77.75,-63.45,-65.62,84.67,32.21,1.94,46,walking
149.54,77.6,-68.47,-65.62,84.67,32.21,2.072,48,walking
144.01,76.95,-74.08,-9.8,85.11,86.39,2.033,52,walking
140.21,75.02,-77.99,24.1,82.49,118.26,2.023,52,walking
140.21,75.02,-77.99,37.63,80.05,129.34,1.975,48,walking
137.99,72.64,-80.66,45.11,79.01,134.23,1.935,48,walking
134.77,72.82,-86.41,45.11,79.01,134.23,2.033,49,walking
133.16,73.22,-90.75,49.95,79.45,137.62,2.199,48,walking
133.27,73.27,-92.38,54.92,80.92,142.28,2.414,46,walking
133.27,73.27,-92.38,59.29,82.75,146.86,2.507,43,walking
136.19,73.58,-90.71,63.31,84.52,151.89,2.522,40,walking
141.83,74.84,-86.68,57.44,84.55,147.27,2.532,38,walking
142.99,76.62,-84.49,57.44,84.55,147.27,2.424,39,walking
141.51,77.82,-83.42,54.23,85.57,147.04,2.512,49,walking
141.51,77.82,-83.42,54.09,86.88,149.66,2.571,60,walking
144.53,77.75,-78.77,31.4,89.03,129.25,2.502,66,walking
148.75,77.38,-74.5,-133.55,87.39,-35.74,2.463,67,walking
150.98,77.2,-70.68,-133.55,87.39,-35.74,2.571,64,walking
153.56,75.98,-68.65,-131.73,85.35,-34.19,2.439,60,walking
153.56,75.98,-68.65,-127.59,83.93,-30.82,2.502,58,walking
158.42,75.87,-65.49,-123.77,82.6,-28.07,2.493,68,walking
165.55,76.28,-59.69,-121.65,81.02,-26.75,2.512,63,walking
172.23,76.46,-53.13,-121.65,81.02,-26.75,2.527,59,walking
177.45,76.06,-47.86,-121.13,79.52,-26.7,2.542,55,walking
-177.5,75.5,-42.66,-121.6,78.26,-27.07,2.542,57,walking
-177.5,75.5,-42.66,-121.89,77.15,-27.47,2.537,55,walking
-172.02,74.87,-37.37,-120.77,76.11,-26.86,2.527,93,walking
-166.61,74.09,-32.26,-119.68,75.15,-26.34,2.532,101,walking
-161.67,73.1,-27.73,-118.83,74.37,-25.95,2.527,96,walking
-157.31,72.07,-23.68,-118.13,73.61,-25.51,2.527,102,walking
-153.48,71.05,-19.94,-117.4,72.8,-24.95,2.532,114,walking
-150.29,69.97,-16.62,-116.63,71.96,-24.37,2.542,128,walking
-147.33,68.83,-13.67,-115.65,71.12,-23.8,2.537,107,walking
-144.51,67.7,-11.2,-114.41,70.28,-23.18,2.546,168,walking
-141.67,66.51,-9.17,-113.04,69.43,-22.59,2.551,174,walking
-138.78,65.22,-7.41,-111.57,68.56,-22.06,2.551,195,walking
-136.07,63.83,-6.03,-110.06,67.67,-21.52,2.556,208,walking
-133.67,62.35,-5.01,-108.62,66.7,-21,2.556,239,walking
-131.41,60.85,-3.95,-107.38,65.63,-20.46,2.561,247,walking
-129.38,59.34,-2.82,-106.59,64.28,-20.1,2.566,251,walking
-127.63,57.75,-1.64,-106.21,62.77,-19.95,2.581,206,walking
-126.21,56.22,-0.6,-106.21,62.77,-19.95,2.595,190,walking
-124.93,54.98,0.46,-106.09,61.11,-19.87,2.62,164,walking
-123.9,53.89,1.33,-106.2,59.28,-19.81,2.649,141,walking
-123.9,53.89,1.33,-106.39,57.28,-19.71,2.674,127,walking
-123.04,52.93,2.3,-106.78,55.07,-19.7,2.683,105,walking
-122.33,52.24,3.09,-106.78,55.07,-19.7,2.698,89,walking
-121.84,51.78,3.54,-107.29,52.65,-19.66,2.698,73,walking
-121.02,51.87,4.06,-108.19,49.84,-19.81,2.654,62,walking
-121.02,51.87,4.06,-109.25,46.73,-19.94,2.522,55,walking
-120.49,52.3,4.13,-110.68,43.49,-20.29,2.283,49,walking
-120.15,53.41,4.6,-110.68,43.49,-20.29,2.058,45,walking
-119.7,54.93,4.9,-112.23,40.55,-20.98,2.028,42,walking
-119.33,56.51,4.96,-113.52,37.84,-21.56,1.979,41,walking
-119.33,56.51,4.96,-115.19,35.84,-21.55,1.97,47,walking
-119.68,58.14,4.87,-116.93,34.39,-21.77,1.945,48,walking
-120.94,59.74,4.82,-116.93,34.39,-21.77,1.901,46,walking
-122.98,61.28,4.55,-118.54,33.26,-22.09,1.848,43,walking
-125.11,62.88,4.51,-119.56,32.83,-21.49,1.799,43,walking
-125.11,62.88,4.51,-119.6,32.97,-20.9,1.779,47,walking
-126.74,64.79,4.78,-119.21,33.92,-20.19,1.784,63,walking
-128.42,66.71,4.59,-119.21,33.92,-20.19,1.789,70,walking
-130.68,68.69,3.49,-118.95,35.86,-19.52,1.808,69,walking
-133.93,70.53,1.33,-118.84,38.61,-18.7,1.813,62,walking
-133.93,70.53,1.33,-118.56,41.69,-17.72,1.818,56,walking
-137.89,72.19,-1.36,-118.03,45.03,-16.6,1.828,50,walking
-141.88,73.62,-3.99,-118.03,45.03,-16.6,1.848,46,walking
-146.57,75.13,-7.4,-116.87,48.75,-15.43,1.891,43,walking
-152.03,76.87,-11.84,-114.85,53.08,-13.69,1.95,40,walking
-152.03,76.87,-11.84,-112.61,57.75,-11.53,2.033,39,walking
-157.9,78.33,-16.91,-109.28,62.57,-8.68,2.165,37,walking
-165.25,79.57,-23.92,-109.28,62.57,-8.68,2.273,37,walking
-173.36,80.66,-31.9,-104.61,67.28,-5.02,2.253,38,walking
177.9,81.32,-40.62,-98.33,71.9,0.36,2.146,39,walking
177.9,81.32,-40.62,-89.53,76.29,8.27,2.19,39,walking
167.47,81.67,-51.12,-75.98,80.25,20.95,2.146,40,walking
155.54,81.64,-63.13,-75.98,80.25,20.95,1.926,41,walking
145.74,80.78,-73.26,-50.07,83.21,45.53,2.067,40,walking
140.53,78.92,-79.18,-10.08,83.89,83.43,2.092,40,walking
140.53,78.92,-79.18,20.76,82.23,111.9,2.087,42,walking
138.5,76.4,-81.45,20.76,82.23,111.9,2.043,41,walking
136.88,74.25,-83.79,35.56,80.37,124.33,2.014,40,walking
136.03,73.53,-87.72,43.82,79.54,130.75,2.058,41,walking
135.86,73.5,-90.5,50.26,80.08,136.26,2.146,47,walking
135.86,73.5,-90.5,54.1,81.53,139.69,2.292,48,walking
134.81,73.65,-92.78,54.6,83.61,140.93,2.498,46,walking
135.13,74.39,-93.18,54.6,83.61,140.93,2.546,43,walking
132.86,76.82,-95.43,48.93,84.01,137.26,2.576,42,walking
133.73,77.79,-93.22,42.01,85.19,134.2,2.595,55,walking
138.25,78.33,-86.84,26.78,87.9,122.12,2.561,70,walking
138.25,78.33,-86.84,-59.87,88.94,37.29,2.4,81,walking
140.1,78.02,-82.09,-59.87,88.94,37.29,2.561,97,walking
141.77,77.47,-79.65,-107.19,87.72,-9.25,2.517,83,walking
145.77,77.13,-76.89,-116.21,86,-18.32,2.493,87,walking
152.05,77.35,-71.83,-114.22,84.4,-16.93,2.512,119,walking
152.05,77.35,-71.83,-112.22,82.71,-15.58,2.522,152,walking
158.85,77.41,-65.48,-112.22,82.71,-15.58,2.517,139,walking
164.45,77.56,-59.71,-113.2,81.13,-16.55,2.527,123,walking
171,77.46,-52.55,-116.2,79.91,-18.49,2.527,117,walking
177.54,77.17,-45.68,-118.5,78.73,-20.04,2.532,103,walking
177.54,77.17,-45.68,-117.92,77.47,-20.17,2.537,109,walking
-175.78,76.53,-39.36,-117.92,77.47,-20.17,2.542,92,walking
-169.37,75.66,-33.68,-116.37,76.45,-19.64,2.537,85,walking
-163.93,74.88,-28.58,-115.46,75.66,-19.26,2.532,89,walking
-159.12,74,-23.54,-115.48,74.88,-19.2,2.532,130,walking
-159.12,74,-23.54,-115.37,74.06,-18.89,2.527,130,walking
-154.7,72.99,-18.54,-115.37,74.06,-18.89,2.517,122,walking
-150.82,71.84,-13.95,-115.01,73.26,-18.43,2.512,106,walking
-147.58,70.67,-10.05,-114.52,72.47,-17.96,2.507,91,walking
-144.78,69.41,-6.74,-113.79,71.68,-17.38,2.507,100,walking
-144.78,69.41,-6.74,-112.99,70.89,-16.83,2.507,121,walking
-142.16,68.01,-3.96,-112.99,70.89,-16.83,2.517,149,walking
-139.5,66.54,-1.66,-112.02,70.09,-16.3,2.527,219,walking
-136.93,65.02,-0.02,-110.81,69.26,-15.83,2.537,211,walking
-134.52,63.49,1.07,-109.43,68.37,-15.42,2.546,224,walking
-132.32,61.99,1.85,-108.06,67.38,-15.08,2.546,297,walking
-132.32,61.99,1.85,-108.06,67.38,-15.08,2.556,332,walking
-130.27,60.63,2.7,-106.89,66.32,-14.75,2.561,328,walking
-128.38,59.33,3.68,-106.07,65.12,-14.52,2.571,290,walking
-126.88,58.04,4.56,-105.56,63.81,-14.36,2.581,327,walking
-125.56,56.85,5.51,-105.41,62.35,-14.3,2.605,295,walking
-125.56,56.85,5.51,-105.53,60.74,-14.24,2.625,253,walking
-124.46,55.75,6.47,-105.53,60.74,-14.24,2.654,218,walking
-123.48,54.7,7.51,-105.86,58.79,-14.29,2.678,238,walking
-122.69,53.81,8.22,-106.27,56.64,-14.45,2.693,183,walking
-121.88,53,8.66,-106.6,54.32,-14.49,2.703,143,walking
-121.88,53,8.66,-107.14,51.73,-14.59,2.688,116,walking
-121.24,52.41,8.85,-107.14,51.73,-14.59,2.664,94,walking
-120.43,52.32,9.17,-108.01,48.9,-14.71,2.566,77,walking
-120.01,52.61,9.36,-109.11,45.9,-14.73,2.16,66,walking
-120.58,53.62,9.4,-110.97,42.84,-15.16,2.175,57,walking
-120.58,53.62,9.4,-112.71,40.15,-15.85,2.058,51,walking
-120.98,55.05,9.5,-112.71,40.15,-15.85,1.984,46,walking
-121.57,56.64,9.45,-113.83,37.7,-16.38,1.975,44,walking
-122.55,58.21,9.24,-115.29,35.73,-16.53,1.945,44,walking
-123.93,59.7,8.98,-116.46,34.12,-16.95,1.887,43,walking
-123.93,59.7,8.98,-116.44,33.01,-17.15,1.843,41,walking
-125.5,61.26,8.59,-116.44,33.01,-17.15,1.799,44,walking
-127.13,62.91,8.08,-117.17,32.64,-17.44,1.774,44,walking
-128.8,64.85,7.28,-117.89,33.14,-17.77,1.764,55,walking
-130.83,66.79,5.81,-118.66,34.45,-18.19,1.769,70,walking
-133.54,68.76,3.35,-119.47,36.62,-18.58,1.784,75,walking
-133.54,68.76,3.35,-119.47,36.62,-18.58,1.789,74,walking
-137.21,70.63,-0.07,-120.12,39.43,-19.01,1.799,68,walking
-141.85,72.41,-4.47,-120.52,42.69,-19.38,1.799,61,walking
-147.75,74.18,-10.1,-120.58,46.32,-19.67,1.808,54,walking
-154.7,75.69,-16.88,-120.17,50.34,-19.8,1.838,49,walking
-154.7,75.69,-16.88,-120.17,50.34,-19.8,1.877,46,walking
-162.88,76.97,-24.92,-119.33,54.91,-19.71,1.935,42,walking
-172.46,77.9,-34.41,-118.2,59.88,-19.26,2.043,39,walking
178.39,78.35,-43.6,-116.47,65.11,-18.14,2.18,38,walking
170.59,78.55,-51.53,-113.61,70.52,-15.9,2.287,39,walking
170.59,78.55,-51.53,-113.61,70.52,-15.9,2.302,40,walking
164.22,78.68,-57.9,-108.22,76.06,-11.08,2.067,45,walking
158.75,78.74,-63.34,-96.72,81.13,-0.06,2.199,52,walking
153.58,78.56,-68.36,-64.23,84.96,31.59,1.94,52,walking
148.6,78.02,-72.77,-3.57,84.78,91.26,2.121,58,walking
148.6,78.02,-72.77,-3.57,84.78,91.26,1.965,55,walking
142.35,77.04,-78.13,24.38,81.35,118.12,2.028,52,walking
137.49,75.12,-81.81,34.43,78.67,126.6,2.009,49,walking
134.26,74.04,-85.86,40.89,77.43,130.44,2.053,46,walking
130.77,74.71,-92,44.9,77.97,132.89,2.16,44,walking
128.98,74.86,-95.67,48.5,79.71,135.74,2.302,42,walking
128.98,74.86,-95.67,48.5,79.71,135.74,2.458,42,walking
130.11,74.65,-96.14,50.11,81.44,137.41,2.468,47,walking
133.49,75.08,-94.17,51.29,83.37,139.48,2.527,45,walking
134.88,76.89,-93.38,44.7,83.61,134.1,2.62,43,walking
136.22,77.73,-91.53,41.44,84.97,133.71,2.63,44,walking
136.22,77.73,-91.53,41.44,84.97,133.71,2.674,62,walking
139.96,77.66,-86.39,32.76,87.4,127.59,2.561,86,walking
141.52,77.2,-82.8,-35.98,89.21,60.59,2.297,92,walking
143.9,76.65,-79.21,-108.57,87.77,-11.84,2.537,93,walking
147.61,76.56,-76.06,-114.52,85.83,-18.21,2.507,117,walking
147.61,76.56,-76.06,-114.52,85.83,-18.21,2.502,155,walking
153.75,76.88,-71.22,-113.29,84.2,-17.88,2.507,136,walking
161.01,77.02,-64.76,-111.99,82.66,-17.61,2.517,125,walking
167.15,77.09,-58.79,-112.96,81.22,-18.83,2.517,107,walking
173.24,76.86,-52.72,-114.6,80.04,-20.25,2.522,108,walking
173.24,76.86,-52.72,-114.6,80.04,-20.25,2.517,113,walking
179.84,76.44,-46.31,-115.31,78.89,-21.15,2.522,108,walking
-173.64,75.84,-40.25,-114.33,77.77,-21.04,2.522,96,walking
-167.54,75.06,-34.64,-113.13,76.82,-20.64,2.527,98,walking
-161.94,74.22,-29.36,-112.43,75.97,-20.33,2.522,117,walking
-161.94,74.22,-29.36,-112.43,75.97,-20.33,2.507,98,walking
-156.96,73.29,-24.3,-112.1,75.18,-20.05,2.507,88,walking
-152.62,72.32,-19.6,-111.9,74.36,-19.81,2.507,85,walking
-149.01,71.18,-15.41,-111.69,73.5,-19.58,2.507,107,walking
-145.92,69.93,-11.76,-111.28,72.63,-19.2,2.498,108,walking
-143.14,68.63,-8.55,-111.28,72.63,-19.2,2.414,106,walking
-143.14,68.63,-8.55,-110.71,71.76,-18.73,2.483,126,walking
-140.57,67.22,-5.83,-110.09,70.88,-18.3,2.493,124,walking
-138.05,65.75,-3.56,-109.36,69.98,-17.91,2.507,149,walking
-135.5,64.19,-1.82,-108.41,69.06,-17.53,2.512,225,walking
-133.1,62.57,-0.59,-107.22,68.12,-17.14,2.502,325,walking
-133.1,62.57,-0.59,-107.22,68.12,-17.14,2.473,380,walking
-130.91,61.02,0.35,-106.03,67.11,-16.77,2.488,402,walking
-128.86,59.71,1.32,-105.06,66.01,-16.52,2.498,419,walking
-126.98,58.39,2.4,-104.61,64.56,-16.48,2.527,364,walking
-125.57,57.11,3.33,-104.57,62.94,-16.64,2.556,389,walking
-125.57,57.11,3.33,-104.57,62.94,-16.64,2.586,354,walking
-124.5,56.07,4.15,-104.62,61.3,-16.73,2.639,378,walking
-123.73,55.12,4.81,-104.81,59.52,-16.8,2.678,384,walking
-122.95,54.19,5.63,-105.22,57.38,-16.95,2.698,317,walking
-122.18,53.35,6.23,-105.75,55,-17.1,2.713,260,walking
-122.18,53.35,6.23,-105.75,55,-17.1,2.708,243,walking
-121.39,52.75,6.77,-106.46,52.37,-17.24,2.683,185,walking
-120.99,52.45,6.85,-107.41,49.48,-17.38,2.61,145,walking
-120.9,52.57,6.7,-108.59,46.4,-17.37,2.4,113,walking
-120.65,53.25,6.84,-110.19,43.09,-17.53,2.283,91,walking
-120.69,54.29,7.42,-111.94,40.16,-18,1.979,53,walking
-120.79,55.59,7.65,-113.46,37.58,-18.41,1.931,50,walking
-121.44,57.1,7.47,-114.72,35.54,-18.37,1.867,46,walking
-122.17,58.56,7.63,-115.56,33.94,-18.35,1.828,45,walking
-123.26,60.02,7.86,-115.91,32.43,-18.62,1.804,44,walking
-124.9,61.43,7.78,-116.89,31.63,-18.73,1.789,48,walking
-126.72,63.24,7.3,-118.28,31.92,-18.86,1.784,66,walking
-128.85,65.16,6.39,-119.51,33.15,-18.88,1.789,79,walking
-131.42,67.08,4.9,-120.57,35.18,-18.83,1.794,76,walking
-134.51,69.02,2.74,-121.14,37.82,-18.8,1.804,69,walking
-138.31,70.94,-0.28,-121.27,40.85,-18.74,1.804,61,walking
-142.89,72.82,-4.25,-121.03,44.35,-18.64,1.808,55,walking
-148.82,74.6,-9.77,-120.39,48.42,-18.38,1.833,49,walking
-155.99,76.04,-16.66,-120.39,48.42,-18.38,1.867,46,walking
-155.99,76.04,-16.66,-119.55,52.91,-17.89,1.926,43,walking
-164.73,77.24,-25.01,-118.55,57.74,-17.1,2.009,41,walking
-174.79,78.08,-34.69,-117.21,62.93,-15.77,2.136,38,walking
175.51,78.48,-44.04,-115.08,68.37,-13.64,2.273,39,walking
166.94,78.61,-52.23,-115.08,68.37,-13.64,2.326,39,walking
166.94,78.61,-52.23,-111.24,73.64,-9.98,2.346,42,walking
159.4,78.53,-59.46,-103.55,78.49,-3.02,2.077,48,walking
153.23,78.28,-65.54,-86.88,82.83,12.02,2.214,50,walking
148.19,77.73,-70.67,-41.95,85.67,54.91,2.028,51,walking
143.15,76.85,-75.91,-41.95,85.67,54.91,2.019,50,walking
143.15,76.85,-75.91,13.17,84.38,107.91,2.053,49,walking
138.22,75.25,-80.53,36.29,81.49,128.9,2.009,46,walking
136.72,72.74,-81.59,46.15,79.16,136.7,2.028,45,walking
135.56,71.75,-84.4,52.73,78.21,141.07,2.063,44,walking
134.76,71.84,-87.83,52.73,78.21,141.07,2.136,46,walking
134.76,71.84,-87.83,57.66,78.7,144.66,2.234,49,walking
133.94,71.91,-90.35,62.43,80.11,148.96,2.395,47,walking
134.23,71.91,-91.25,66.87,82.18,153.87,2.522,45,walking
137.65,72.8,-89.24,68.98,83.7,157.27,2.551,42,walking
139.8,75.03,-87.46,68.98,83.7,157.27,2.551,40,walking
139.8,75.03,-87.46,63.78,83.7,153.73,2.483,42,walking
139.9,76.24,-85.31,61.17,84.56,154.1,2.522,71,walking
138.97,76.99,-83.61,64.3,85.97,159.86,2.542,101,walking
143.52,76.49,-78.47,68.62,87.43,166.09,2.61,94,walking
146.17,76.2,-75.86,68.62,87.43,166.09,2.522,95,walking
146.17,76.2,-75.86,177.17,88.85,-85.08,2.522,92,walking
148.17,75.88,-73.14,-144.72,86.61,-47.64,2.507,102,walking
151.58,75.04,-70.86,-132.12,85.25,-35.78,2.507,115,walking
156.82,75.19,-67.55,-127.11,83.83,-31.75,2.498,132,walking
163.05,75.65,-62.43,-127.11,83.83,-31.75,2.498,112,walking
163.05,75.65,-62.43,-125.05,82.32,-29.93,2.512,97,walking
168.67,75.79,-56.96,-124.01,80.9,-29.05,2.507,92,walking
174.11,75.5,-51.8,-122.67,79.73,-28.21,2.517,86,walking
-179.87,75.09,-46.21,-121.46,78.73,-27.53,2.507,80,walking
-173.91,74.61,-40.91,-121.46,78.73,-27.53,2.522,90,walking
-173.91,74.61,-40.91,-120,77.86,-26.6,2.527,84,walking
-168.44,73.94,-35.81,-118.75,77.01,-25.79,2.532,82,walking
-163.19,73.11,-30.72,-117.72,76.24,-25.03,2.527,86,walking
-158.25,72.21,-25.68,-116.93,75.53,-24.27,2.507,104,walking
-154.29,71.25,-21.27,-116.93,75.53,-24.27,2.502,107,walking
-154.29,71.25,-21.27,-116.28,74.76,-23.53,2.507,89,walking
-150.96,70.19,-17.28,-115.66,73.95,-22.84,2.498,93,walking
-148.06,69,-13.77,-115.01,73.08,-22.17,2.488,83,walking
-145.46,67.75,-10.82,-114.23,72.2,-21.53,2.478,83,walking
-142.92,66.42,-8.37,-114.23,72.2,-21.53,2.468,100,walking
-142.92,66.42,-8.37,-113.37,71.28,-21,2.473,134,walking
-140.29,64.98,-6.32,-112.38,70.35,-20.52,2.493,174,walking
-137.74,63.44,-4.77,-111.08,69.38,-20,2.498,182,walking
-135.36,61.88,-3.59,-109.73,68.32,-19.49,2.493,181,walking
-133.25,60.34,-2.57,-109.73,68.32,-19.49,2.502,224,walking
-131.47,58.93,-1.55,-108.63,67.22,-19.03,2.512,250,walking
-131.47,58.93,-1.55,-108.06,66,-18.78,2.532,267,walking
-129.83,57.5,-0.38,-107.84,64.61,-18.75,2.556,263,walking
-128.57,56.37,0.62,-107.82,63.06,-18.73,2.59,260,walking
-127.48,55.38,1.62,-107.95,61.35,-18.67,2.634,212,walking
-126.56,54.47,2.71,-107.95,61.35,-18.67,2.674,192,walking
-125.87,53.78,3.57,-108.39,59.28,-18.82,2.688,171,walking
-125.87,53.78,3.57,-108.83,56.96,-19.06,2.698,137,walking
-125.2,53.12,4.04,-109.13,54.44,-19.1,2.688,109,walking
-124.17,52.68,4.55,-109.59,51.62,-19.17,2.644,88,walking
-123.27,52.53,4.85,-110.25,48.62,-19.27,2.517,73,walking
-122.34,52.74,4.8,-110.25,48.62,-19.27,2.302,61,walking
-122.34,52.74,4.8,-111.07,45.54,-19.35,2.116,54,walking
-121.68,53.66,4.99,-112.65,42.38,-19.9,2.058,49,walking
-121.32,55.14,5.23,-114.06,39.61,-20.6,1.989,45,walking
-121.62,56.74,4.93,-115.42,37.2,-21.02,1.984,44,walking
-122.66,58.49,4.36,-115.42,37.2,-21.02,1.96,48,walking
-124.35,60.09,3.9,-117.54,35.48,-21.23,1.891,46,walking
-124.35,60.09,3.9,-118.93,34.04,-21.81,1.804,45,walking
-126.26,61.64,3.35,-119.2,33.08,-22.17,1.774,45,walking
-127.94,63.18,3.18,-119.85,32.63,-22.59,1.74,44,walking
-129.75,65.01,2.41,-120.39,33.35,-22.77,1.735,59,walking
-131.97,66.92,0.93,-120.39,33.35,-22.77,1.74,68,walking
-134.81,68.81,-1.1,-120.97,35,-22.94,1.745,69,walking
-134.81,68.81,-1.1,-121.45,37.38,-22.79,1.75,65,walking
-138.56,70.74,-3.8,-121.59,40.06,-22.61,1.755,57,walking
-143.32,72.57,-7.43,-121.38,43.17,-22.42,1.76,51,walking
-148.9,74.29,-12,-121.38,43.17,-22.42,1.76,48,walking
-155.25,75.83,-17.48,-120.84,46.88,-22.05,1.779,44,walking
-155.25,75.83,-17.48,-119.91,51.12,-21.47,1.818,42,walking
-162.34,77.19,-23.91,-118.53,55.64,-20.45,1.877,39,walking
-170.57,78.24,-31.56,-116.82,60.5,-19.02,1.955,38,walking
-179.88,78.9,-40.59,-114.34,65.59,-16.83,2.102,37,walking
170.94,79.21,-49.63,-114.34,65.59,-16.83,2.258,37,walking
162.16,79.39,-58.29,-110.73,70.7,-13.52,2.19,38,walking
162.16,79.39,-58.29,-104.5,75.5,-7.77,2.234,40,walking
154.5,79.3,-65.8,-93.48,79.71,2.51,2.136,41,walking
148.3,78.9,-72.06,-71.82,83.24,23.02,2.146,45,walking
143.59,78.18,-76.9,-71.82,83.24,23.02,1.833,45,walking
139.61,76.94,-81.19,-27.05,84.75,66.2,2.082,43,walking
136.15,75.15,-84.35,13.82,83.12,105.19,2.077,43,walking
136.15,75.15,-84.35,33.57,80.64,122.59,2.043,44,walking
134.52,72.89,-85.94,44.59,79.09,130.83,2.038,43,walking
