TimeStamp,Roll1,Pitch1,Yaw1,Roll2,Pitch2,Yaw2,FRS,EMG1
77126,157.26,80.25,89.55,-82.32,74.94,-136.47,2.512,39
77141,150.65,79.86,82.99,-72.23,77.7,-127.78,2.463,39
77156,150.65,79.86,82.99,-57.24,79.97,-113.86,2.429,37
77170,145.21,79.33,77.51,-35.94,81.25,-93.27,2.405,37
77185,140.71,78.75,72.8,-35.94,81.25,-93.27,2.385,38
77199,137.25,78.23,68.95,-12.94,81,-70.7,2.356,38
77214,135.14,77.91,66.16,3.88,79.55,-54.19,2.331,40
77229,134.05,77.84,64.3,13.99,77.66,-44.43,2.307,43
77244,134.05,77.84,64.3,20.2,75.98,-38.8,2.302,43
77258,132.35,78.06,62.05,24.09,75.06,-35.88,2.322,45
77273,129.39,78.28,58.72,24.09,75.06,-35.88,2.356,44
77287,126.74,78.43,55.28,26.27,74.92,-34.89,2.414,47
77302,125.54,78.62,52.41,26.86,75.39,-35.51,2.468,46
77317,125.54,78.62,52.41,25.71,76.23,-37.45,2.561,43
77331,125.7,78.97,50.74,22.82,77.45,-40.78,2.644,43
77346,126.15,79.57,49.74,21.67,78.58,-42.97,2.674,41
77361,127.56,80.91,49.85,21.67,78.58,-42.97,2.693,41
77375,124.17,81.89,45.92,21.64,78.98,-43.72,2.708,41
77390,128.76,81.61,50.56,18.64,79.56,-45.68,2.776,49
77405,128.76,81.61,50.56,13.55,80.72,-50.44,2.805,47
77419,134.9,81.88,55.79,5.99,81.61,-57.94,2.82,49
77434,142.16,82.19,62.19,5.99,81.61,-57.94,2.815,47
77448,151.9,82.07,71,-1.08,82.26,-64.99,2.815,50
77463,158.77,81.94,77.44,-8.07,82.73,-72.29,2.81,47
77478,165.81,81.77,83.95,-17.12,83.02,-82.11,2.805,46
77493,165.81,81.77,83.95,-24.12,82.97,-89.53,2.81,43
77507,173.52,81.66,91.14,-30.79,82.88,-96.04,2.815,47
77522,-179.54,81.55,98.14,-30.79,82.88,-96.04,2.815,44
77536,-173.15,81.23,104.94,-37.19,82.73,-101.95,2.815,41
77551,-166.94,80.79,111.27,-43.25,82.56,-107.73,2.815,41
77566,-161.4,80.26,116.68,-48.87,82.31,-113.56,2.815,44
77580,-161.4,80.26,116.68,-53.54,81.97,-118.7,2.815,57
77595,-156.69,79.65,121.07,-53.54,81.97,-118.7,2.815,59
77609,-152.41,79.04,125.05,-57.31,81.56,-122.87,2.815,115
77624,-148.44,78.41,128.8,-60.55,81.1,-126.35,2.815,106
77639,-144.85,77.67,132.19,-63.39,80.62,-129.39,2.815,102
77653,-144.85,77.67,132.19,-65.87,80.13,-132.02,2.82,113
77668,-141.76,76.87,135.02,-68.28,79.61,-134.72,2.82,142
77682,-139.01,76,137.47,-68.28,79.61,-134.72,2.82,118
77697,-136.58,75.11,139.56,-70.12,79.04,-136.91,2.82,138
77711,-134.39,74.22,141.42,-71.74,78.47,-138.83,2.815,184
77726,-132.44,73.3,143.1,-73.22,77.9,-140.59,2.815,212
77741,-132.44,73.3,143.1,-74.65,77.31,-142.26,2.81,299
77755,-130.86,72.35,144.53,-76.03,76.71,-143.77,2.81,284
77770,-129.7,71.37,145.74,-76.03,76.71,-143.77,2.81,259
77785,-128.74,70.38,146.87,-77.45,76.08,-145.2,2.805,357
77799,-127.98,69.37,147.88,-78.83,75.4,-146.54,2.805,365
77814,-127.21,68.38,148.86,-80.06,74.67,-147.76,2.805,340
77829,-127.21,68.38,148.86,-81.09,73.9,-148.78,2.801,337
77843,-126.42,67.43,149.78,-81.09,73.9,-148.78,2.796,318
77857,-125.65,66.49,150.58,-81.95,73.1,-149.61,2.791,302
77872,-124.8,65.64,151.39,-82.7,72.28,-150.39,2.801,311
77887,-123.93,64.81,152.1,-83.34,71.41,-151.11,2.801,324
77902,-123.93,64.81,152.1,-83.84,70.49,-151.75,2.801,305
77916,-122.95,64.02,152.72,-84.18,69.54,-152.26,2.805,241
77931,-121.88,63.25,153.28,-84.18,69.54,-152.26,2.81,253
77946,-120.77,62.51,153.82,-84.58,68.56,-152.86,2.815,287
77960,-119.77,61.86,154.32,-85.02,67.54,-153.46,2.82,322
77975,-118.87,61.24,154.72,-85.46,66.46,-153.99,2.82,251
77990,-118.87,61.24,154.72,-85.94,65.31,-154.47,2.815,217
78004,-118.04,60.7,155.15,-86.58,64.1,-155.01,2.815,180
78019,-117.33,60.28,155.63,-86.58,64.1,-155.01,2.81,162
78033,-116.82,59.89,156.04,-87.36,62.76,-155.64,2.805,131
78048,-116.57,59.54,156.32,-88.15,61.28,-156.19,2.796,104
78063,-116.52,59.24,156.56,-89.02,59.51,-156.72,2.781,84
78078,-116.52,59.24,156.56,-90.09,57.54,-157.32,2.771,74
78092,-116.54,59.28,156.69,-90.09,57.54,-157.32,2.488,63
78106,-116.5,59.52,156.6,-91.34,55.28,-157.98,2.546,57
78121,-116.23,60.29,156.67,-92.6,52.75,-158.76,2.615,51
78136,-116.08,61.52,157.04,-94.43,50.26,-159.82,2.429,47
78151,-115.56,63.02,157.73,-96.94,47.94,-161.26,2.283,44
78166,-115.56,63.02,157.73,-99.51,45.98,-162.53,2.199,44
78180,-115.2,64.58,158.2,-99.51,45.98,-162.53,2.121,45
78194,-115.44,66,157.99,-101.31,44.21,-163.14,2.053,45
78209,-115.66,67.31,158.15,-102.92,42.41,-163.87,1.999,43
78224,-116.25,68.32,158.48,-103.42,40.49,-165.07,1.96,41
78239,-116.25,68.32,158.48,-103.33,39.38,-165.78,1.935,41
78253,-116.78,69.56,159.12,-103.33,39.38,-165.78,1.916,48
78267,-117.55,70.98,159.31,-104.02,39.41,-165.7,1.901,51
78282,-118.95,72.26,158.58,-104.72,40.26,-165.5,1.901,60
78297,-121.14,73.57,156.91,-105.23,41.41,-165.36,1.911,62
78312,-123.66,74.84,154.92,-105.21,42.89,-165.13,1.926,64
78326,-123.66,74.84,154.92,-104.78,44.81,-164.69,1.94,69
78341,-126.67,76.19,152.3,-104.78,44.81,-164.69,1.955,74
78355,-130.15,77.51,149.1,-104.1,47.18,-164.12,1.979,70
78370,-134.61,78.77,144.8,-103.15,49.89,-163.37,2.019,72
78384,-139.92,79.8,139.63,-101.91,52.73,-162.59,2.053,73
78399,-145.41,80.56,134.31,-100.14,55.71,-161.6,2.107,68
78414,-145.41,80.56,134.31,-97.73,58.98,-160.19,2.18,66
78428,-151.32,81.32,128.49,-97.73,58.98,-160.19,2.268,58
78443,-158.24,82.06,121.57,-94.83,62.42,-158.41,2.361,72
78457,-166.44,82.75,113.4,-91.5,65.69,-156.49,2.429,78
78472,-175.42,83.16,104.33,-87.5,68.77,-154.2,2.493,67
78487,175.36,83.22,94.74,-82.67,71.77,-151.18,2.502,58
78502,175.36,83.22,94.74,-82.67,71.77,-151.18,2.488,52
78516,165.93,82.91,84.61,-77.36,74.67,-147.61,2.395,50
78531,157.58,82.28,75.18,-70.96,77.45,-143.08,2.434,48
78545,151.49,81.41,67.59,-62.83,79.99,-137.05,2.419,47
78560,148.24,80.35,62.24,-51.16,82.23,-127.8,2.414,46
78575,148.24,80.35,62.24,-33.87,83.97,-113.3,2.41,44
78589,147.08,79.17,58.36,-33.87,83.97,-113.3,2.405,44
78604,147.28,77.92,55.56,-10.88,84.9,-93.48,2.4,43
78618,148.34,76.59,53.45,12.15,85.08,-74.01,2.39,41
78633,149.66,75.23,51.37,30.02,84.79,-60.14,2.385,44
78648,151.16,74.06,49.3,42.42,84.6,-51.98,2.385,53
78663,151.16,74.06,49.3,51.97,84.6,-46.69,2.4,50
78677,152.12,73.39,46.73,51.97,84.6,-46.69,2.429,46
78691,152.39,73.18,43.46,60.43,84.75,-42.13,2.468,44
78706,152.3,73.21,40.1,67.1,85.1,-38.73,2.502,44
78721,152.11,73.42,37.22,72.22,85.71,-35.96,2.561,41
78736,152.22,73.78,35.46,73.23,86.53,-36.07,2.644,44
78751,152.22,73.78,35.46,73.23,86.53,-36.07,2.669,45
78764,154.02,74.23,36.51,67.62,87.14,-41.47,2.678,42
78779,156.62,75.01,38.87,58.05,87.14,-49.37,2.688,43
78794,157.95,75.84,41.05,47.38,87.02,-57.93,2.713,41
78809,157.34,76.91,42.53,32.71,87.38,-70.22,2.737,44
78824,158.56,77.62,45.63,13.45,87.95,-87.63,2.791,41
78875,162.49,77.94,49.82,-13.23,88.14,-113.59,2.83,38
78890,167.23,77.81,53.74,-36.75,87.89,-136.85,2.825,41
78905,170.33,77.91,56.24,-52.56,87.39,-152.77,2.825,40
78920,173.38,77.76,58.47,-64.32,86.76,-165.06,2.825,67
78934,177.11,77.67,61.1,-70.11,86.11,-171.5,2.825,58
78949,-179.02,77.5,63.88,-74.26,85.58,-176.13,2.82,57
78964,-175.71,77.23,66.43,-77,85.11,-179.16,2.82,54
78979,-172.26,77,69.33,-79.43,84.65,178.08,2.82,49
78993,-168.76,76.71,72.38,-81.28,84.18,175.66,2.82,53
79008,-165.64,76.34,75.01,-82.17,83.76,174.19,2.815,62
79021,-162.66,76,77.48,-82.68,83.41,173.3,2.815,59
79036,-162.66,76,77.48,-82.68,83.41,173.3,2.805,54
79049,-159.83,75.68,79.95,-83.23,83.09,172.57,2.805,54
79064,-157.2,75.34,82.35,-84.28,82.73,171.31,2.805,50
79079,-154.79,74.96,84.42,-85.09,82.33,170.18,2.805,50
79093,-152.7,74.55,85.97,-85.73,81.9,169.07,2.805,51
79108,-150.8,74.14,87.17,-86.28,81.49,167.94,2.805,83
79123,-150.8,74.14,87.17,-86.28,81.49,167.94,2.805,109
79136,-149.05,73.75,88.11,-86.54,81.08,167.09,2.801,115
79151,-147.55,73.34,88.81,-86.73,80.66,166.32,2.796,111
79166,-146.22,72.96,89.36,-87,80.25,165.48,2.796,96
79181,-145.02,72.62,89.82,-86.7,79.82,165.2,2.796,120
79195,-145.02,72.62,89.82,-86.7,79.82,165.2,2.791,138
79209,-143.97,72.26,90.11,-87.22,79.39,164.08,2.791,123
79223,-143.02,71.92,90.23,-87.62,78.92,163.07,2.791,125
79238,-141.98,71.69,90.33,-87.72,78.44,162.33,2.791,139
79253,-140.9,71.52,90.38,-87.65,77.95,161.73,2.791,156
79268,-139.94,71.32,90.25,-87.47,77.46,161.24,2.781,138
79282,-139.94,71.32,90.25,-87.47,77.46,161.24,2.781,130
79296,-139.07,71.12,90.03,-87.32,76.95,160.75,2.776,104
79310,-138.16,71.03,89.93,-87.28,76.43,160.18,2.776,89
79325,-137.38,70.89,89.81,-87.31,75.89,159.63,2.771,83
79340,-136.6,70.7,89.72,-87.31,75.35,159.18,2.771,84
79355,-136.6,70.7,89.72,-87.31,75.35,159.18,2.771,73
79368,-135.92,70.54,89.62,-87.46,74.76,158.59,2.771,75
79383,-135.37,70.4,89.38,-87.6,74.12,158.04,2.766,69
79397,-134.73,70.29,89.19,-87.79,73.42,157.37,2.766,61
79419,-133.74,70.39,89.33,-87.97,72.66,156.57,2.757,55
79434,-132.72,70.53,89.32,-88.02,71.87,155.8,2.752,49
79450,-131.88,70.61,88.89,-87.96,71.06,154.99,2.722,45
79466,-131.48,70.77,87.73,-88.14,70.19,154,2.717,44
79481,-131.26,71.08,86.39,-88.75,68.99,152.49,2.708,43
79497,-131.72,71.67,84.23,-88.75,68.99,152.49,2.683,42
79512,-131.72,71.67,84.23,-89.44,67.71,150.65,2.507,41
79527,-132.58,72.51,81.38,-90.5,66.34,148.19,2.644,41
79542,-133.3,73.54,78.42,-91.54,64.87,145.39,2.63,41
79558,-133.16,74.62,75.92,-92.49,63.44,142.21,2.586,39
79573,-131.98,75.77,73.95,-93.39,62.19,138.58,2.449,41
79587,-129.96,76.9,72.44,-93.96,61.1,134.83,2.439,44
79601,-129.96,76.9,72.44,-93.96,61.1,134.83,2.405,44
79615,-127.98,78,70.92,-94.22,60.28,131.27,2.356,44
79629,-126.67,79.09,68.96,-94.42,59.74,127.89,2.302,42
79643,-125.85,80.19,66.76,-94.66,59.4,124.36,2.258,42
79658,-124.87,81.29,64.91,-94.49,59.33,120.79,2.234,43
79672,-124.87,81.29,64.91,-94.49,59.33,120.79,2.224,44
79685,-123.87,82.35,62.94,-93.59,59.66,117.63,2.229,46
79700,-123.36,83.34,60.1,-92.34,60.1,114.61,2.253,46
79714,-124.02,84.17,55.97,-90.81,60.83,112.03,2.278,45
79729,-126.7,84.94,49.9,-89.08,61.95,110.07,2.312,44
79744,-126.7,84.94,49.9,-89.08,61.95,110.07,2.341,43
79757,-131.24,85.7,42.25,-87.2,63.32,108.74,2.385,42
79772,-138.62,86.38,32.06,-85.02,64.79,107.97,2.429,41
79786,-148.33,86.94,19.84,-82.28,66.26,107.68,2.473,39
79801,-160.85,87.43,5.01,-78.74,67.71,108.16,2.502,38
79815,-160.85,87.43,5.01,-78.74,67.71,108.16,2.517,38
79828,-177.28,87.82,-13.64,-74.29,69.16,109.49,2.522,37
79843,160.58,88.06,-38.01,-69.02,70.56,111.61,2.498,36
79858,134.27,88.04,-66.52,-63.03,71.88,114.44,2.478,36
79872,112.44,87.62,-90.54,-56.19,73.09,118.2,2.458,36
79887,98.88,86.85,-106.35,-56.19,73.09,118.2,2.268,35
79901,98.88,86.85,-106.35,-48.44,74.18,122.8,2.434,37
79914,91.8,85.9,-115.79,-39.89,75.08,128.08,2.434,36
79929,86.67,84.86,-123.43,-30.76,75.8,133.76,2.434,37
79944,83.55,83.76,-129.25,-21.15,76.3,139.75,2.454,37
79958,82.96,82.72,-132.83,-21.15,76.3,139.75,2.478,37
79972,82.96,82.72,-132.83,-11.46,76.59,145.68,2.502,37
79986,83.52,81.7,-135.91,-1.94,76.68,151.31,2.532,37
80001,82.4,80.76,-141,7.17,76.63,156.25,2.551,38
80015,83.05,79.98,-144.29,15.22,76.52,160.08,2.571,38
80030,85.81,79.37,-145.66,15.22,76.52,160.08,2.576,38
80043,85.81,79.37,-145.66,22.32,76.36,163.03,2.595,39
80057,89.84,78.79,-145.65,27.97,76.14,164.78,2.61,39
80072,93.74,78.24,-145.52,32.42,76.12,165.58,2.625,38
80087,97.67,77.78,-144.93,35.69,76.27,165.49,2.634,38
80101,101.69,77.45,-143.83,35.69,76.27,165.49,2.644,46
80115,101.69,77.45,-143.83,37.92,76.62,164.6,2.644,46
80129,105.88,77.21,-142.14,39.13,77.24,163,2.654,43
80143,110.55,77.06,-139.56,38.89,77.91,160.61,2.654,41
80158,114.15,77.1,-137.61,37.83,78.69,157.94,2.654,52
80173,116.41,77.42,-136.41,37.83,78.69,157.94,2.654,52
80186,116.41,77.42,-136.41,36.34,79.27,155.14,2.654,53
80200,117.48,77.84,-136.01,35.49,79.84,153.28,2.654,56
80215,118.78,78.11,-135.16,36.04,80.34,153.28,2.664,74
80229,122.53,77.93,-131.64,35.67,80.8,153.09,2.674,73
80244,125.44,77.98,-128.73,35.67,80.8,153.09,2.698,63
80258,125.44,77.98,-128.73,33.52,81.65,151.06,2.722,58
80272,126.06,78.55,-128.02,30.04,82.55,147.55,2.757,53
80286,128.39,79,-125.59,27.51,83.14,145.26,2.776,48
80301,132.4,79.15,-121.85,25.41,83.79,143.26,2.786,46
80315,136.3,79.22,-118.41,25.41,83.79,143.26,2.791,46
80329,140.54,79.26,-114.85,22.33,84.37,139.95,2.791,44
80344,140.54,79.26,-114.85,19.68,84.92,136.7,2.796,42
80358,145.17,79.19,-111.17,17.34,85.39,133.72,2.796,42
80373,149.48,79.09,-107.86,15.3,85.76,131.28,2.796,42
80387,153.41,78.97,-104.69,12.97,86.12,128.91,2.796,40
80402,157.01,78.84,-101.43,12.97,86.12,128.91,2.796,38
80416,157.01,78.84,-101.43,10.26,86.46,126.48,2.796,40
80430,160.21,78.72,-98.32,6.01,86.87,122.37,2.801,41
80444,163.25,78.65,-95.41,-1.51,87.26,114.68,2.801,40
80459,166.45,78.49,-92.52,-10.72,87.54,105.11,2.796,40
80473,169.52,78.31,-89.93,-10.72,87.54,105.11,2.801,39
80487,169.52,78.31,-89.93,-21.07,87.68,94.45,2.805,40
80501,172.27,78.14,-87.67,-31.35,87.71,83.97,2.805,41
80515,174.87,77.99,-85.52,-40.14,87.69,75.01,2.81,39
80530,177.38,77.85,-83.46,-48.63,87.63,66.34,2.81,41
80545,179.89,77.72,-81.48,-48.63,87.63,66.34,2.815,40
80558,179.89,77.72,-81.48,-57.34,87.5,57.41,2.815,38
80572,-177.67,77.52,-79.64,-65.22,87.28,49.21,2.82,37
80587,-175.35,77.3,-77.98,-71.8,86.99,42.22,2.825,38
80601,-173.13,77.07,-76.5,-77.15,86.65,36.42,2.83,37
80616,-171.06,76.81,-75.25,-77.15,86.65,36.42,2.83,39
80630,-171.06,76.81,-75.25,-81.4,86.24,31.66,2.83,39
80644,-169.13,76.55,-74.12,-84.58,85.77,27.98,2.83,39
80659,-167.27,76.26,-72.99,-87.81,85.25,24.22,2.83,41
80673,-165.45,75.95,-71.8,-90.24,84.69,21.27,2.83,42
80688,-163.5,75.61,-70.43,-90.24,84.69,21.27,2.835,47
80702,-161.53,75.25,-69.02,-92.26,84.1,18.7,2.835,57
80716,-161.53,75.25,-69.02,-93.76,83.49,16.61,2.83,53
80730,-159.51,74.85,-67.57,-94.57,82.88,15.17,2.835,50
80745,-157.49,74.4,-66.19,-94.98,82.26,14.11,2.825,60
80759,-155.55,73.89,-64.95,-94.98,82.26,14.11,2.825,74
80773,-153.74,73.37,-63.83,-95.15,81.65,13.32,2.82,94
80788,-153.74,73.37,-63.83,-95.34,81.04,12.59,2.82,89
80802,-151.97,72.82,-62.76,-95.62,80.39,11.78,2.81,117
80816,-150.13,72.22,-61.66,-95.75,79.7,11.13,2.805,113
80831,-148.29,71.53,-60.57,-95.75,79.7,11.13,2.801,175
80845,-146.51,70.76,-59.6,-95.75,79.01,10.63,2.786,144
80859,-146.51,70.76,-59.6,-95.79,78.36,10.24,2.771,183
80873,-144.87,69.92,-58.69,-96.32,77.71,9.53,2.757,266
80888,-143.53,69.01,-57.86,-96.84,77.01,9.02,2.742,332
80902,-142.31,68.1,-57.04,-97.47,76.18,8.4,2.727,373
80917,-141.15,67.21,-56.21,-97.47,76.18,8.4,2.727,406
80931,-141.15,67.21,-56.21,-98.01,75.26,7.92,2.722,334
80945,-140.06,66.37,-55.46,-98.55,74.22,7.42,2.717,385
80959,-139.08,65.63,-54.81,-99.06,73.05,6.89,2.727,386
80974,-138.13,65.03,-54.22,-99.54,71.78,6.35,2.732,350
80988,-137.3,64.52,-53.84,-99.54,71.78,6.35,2.737,272
81002,-137.3,64.52,-53.84,-99.99,70.34,5.86,2.732,216
81016,-136.59,64.02,-53.6,-100.43,68.78,5.29,2.722,165
81031,-136.12,63.7,-53.57,-100.88,67.08,4.71,2.722,129
81045,-135.87,63.59,-53.8,-101.42,65.25,4,2.713,102
81060,-135.76,63.85,-54.22,-101.42,65.25,4,2.703,84
81074,-136.02,64.45,-55.1,-102.06,63.21,3.2,2.717,71
81088,-136.02,64.45,-55.1,-102.98,60.93,2.21,2.688,61
81102,-136.46,65.66,-55.97,-104.25,58.52,0.77,2.546,54
81117,-136.82,67.12,-56.71,-105.83,56.19,-0.92,2.38,49
81132,-136.46,68.55,-57.03,-105.83,56.19,-0.92,2.287,45
81145,-135.82,69.62,-57.32,-107.43,54.14,-2.54,2.229,42
81160,-135.82,69.62,-57.32,-109.2,52.34,-3.66,2.17,41
81174,-135.22,70.6,-57.79,-110.38,50.7,-4.5,2.107,40
81189,-135.11,71.84,-58.51,-111.11,48.73,-6.22,2.043,38
81203,-135.42,73.17,-59.25,-111.11,48.73,-6.22,1.989,38
81217,-136.25,74.45,-60.38,-110.76,47.23,-7.89,1.955,40
81231,-136.25,74.45,-60.38,-110.43,46.48,-9.17,1.931,43
81245,-137.83,75.75,-62.37,-110.13,46.48,-10.27,1.916,50
81260,-140.09,77.07,-65.29,-109.8,47.2,-11.01,1.926,51
81275,-143.3,78.43,-69.3,-109.8,47.2,-11.01,1.931,50
81288,-148.34,79.69,-74.98,-109.4,48.41,-11.56,1.94,50
81303,-148.34,79.69,-74.98,-109,49.97,-11.99,1.955,48
81317,-155.69,80.72,-82.75,-108.42,51.83,-12.24,1.965,45
81332,-165.14,81.44,-92.43,-107.49,54.07,-12.15,1.984,45
81346,-175.57,81.76,-102.96,-107.49,54.07,-12.15,2.009,49
81360,173.73,81.82,-113.6,-106.24,56.89,-11.57,2.038,47
81375,162.63,81.65,-124.56,-104.59,60.27,-10.36,2.092,48
81389,162.63,81.65,-124.56,-102.32,63.81,-8.71,2.141,46
81403,151.5,81.22,-135.52,-99.22,67.25,-6.54,2.219,44
81418,142.54,80.5,-144.27,-99.22,67.25,-6.54,2.322,42
81432,135.54,79.67,-151.02,-94.4,70.71,-2.97,2.4,40
81446,130.01,78.81,-156.29,-87.55,74.25,2.74,2.463,39
81461,130.01,78.81,-156.29,-77.73,77.53,11.84,2.468,38
81475,125.41,77.84,-160.46,-62.87,80.24,26.25,2.439,37
81489,121.09,76.83,-164.12,-40.16,81.98,48.89,2.395,37
81504,117.52,75.79,-166.74,-40.16,81.98,48.89,2.375,36
81518,115.13,74.72,-168.03,-12.16,82.01,77.4,2.346,36
81532,115.13,74.72,-168.03,9.68,80.28,100.09,2.331,37
81546,113.5,73.78,-168.42,21.99,77.63,113.47,2.317,38
81595,111.71,73.2,-168.81,27.98,74.85,120.77,2.312,44
81609,109.41,73.06,-169.87,31.03,72.69,124.94,2.361,47
81624,106.54,73.23,-171.82,32.84,71.53,127.27,2.41,45
81638,102.27,73.47,-175.27,33.98,71.31,128.49,2.478,46
81653,98.28,73.59,-178.79,34.19,71.73,128.7,2.571,44
81667,96.06,73.72,178.59,33.2,72.58,128.16,2.634,41
81681,94.68,73.85,176.4,30.89,73.76,126.81,2.649,41
81696,93.98,74.73,175.44,30.42,74.6,126.8,2.654,41
81710,92.28,75.77,173.35,29.58,74.87,126.21,2.674,40
81725,92.17,76,173.31,28,75.82,125.06,2.703,38
81739,93.66,76.12,174.8,26.07,77.12,123.01,2.727,38
81753,96.98,76.79,177.32,26.07,77.12,123.01,2.747,37
81767,102,77.52,-179.3,23.67,78.24,119.92,2.757,37
81782,102,77.52,-179.3,21.26,79.11,117.05,2.757,38
81795,108.38,78.05,-174.59,18.91,79.85,114.37,2.757,39
81810,113.48,78.6,-170.38,16.17,80.63,111.05,2.757,39
81824,118.11,79.17,-166.23,16.17,80.63,111.05,2.757,40
81838,123.23,79.88,-161.28,13.24,81.23,107.62,2.752,49
81853,123.23,79.88,-161.28,9.86,81.57,104.38,2.752,44
81866,127.94,80.72,-156.27,5.86,81.75,101.28,2.752,44
81881,132.32,81.47,-150.97,1.57,81.94,98.29,2.757,42
81895,137.41,82.14,-144.67,1.57,81.94,98.29,2.761,40
81909,143.7,82.78,-137.23,-3.1,82.16,94.78,2.761,40
81923,143.7,82.78,-137.23,-8.16,82.38,90.43,2.766,40
81937,151.24,83.25,-128.75,-13.31,82.5,85.62,2.766,38
81952,159.52,83.54,-119.75,-18.36,82.52,80.8,2.766,39
81966,167.85,83.67,-110.87,-18.36,82.52,80.8,2.771,38
81980,175.82,83.69,-102.32,-23.3,82.45,76.23,2.776,37
81994,175.82,83.69,-102.32,-28.15,82.32,71.95,2.776,41
82008,-176.44,83.59,-93.89,-33.09,82.15,67.62,2.781,43
82023,-169.01,83.38,-85.78,-33.09,82.15,67.62,2.781,42
82036,-162.36,83.02,-78.51,-37.65,81.93,63.55,2.786,54
82051,-156.52,82.56,-72.26,-42.08,81.67,59.47,2.786,50
82065,-156.52,82.56,-72.26,-45.9,81.35,55.88,2.786,46
82079,-151.26,82.04,-66.71,-49.3,81.03,52.66,2.786,58
82093,-146.9,81.4,-62.12,-49.3,81.03,52.66,2.786,67
82107,-143.39,80.72,-58.33,-52.44,80.66,49.72,2.781,69
82122,-140.27,80.06,-54.8,-55.26,80.26,47.17,2.781,67
82136,-140.27,80.06,-54.8,-58.11,79.83,44.65,2.781,61
82150,-137.54,79.37,-51.53,-60.82,79.35,42.26,2.786,63
82164,-135.22,78.64,-48.6,-60.82,79.35,42.26,2.786,172
82178,-133.28,77.88,-46.06,-63.33,78.81,40.05,2.791,161
82193,-131.48,77.11,-43.68,-65.54,78.21,38.05,2.791,150
82207,-131.48,77.11,-43.68,-67.41,77.57,36.39,2.791,168
82221,-129.8,76.3,-41.48,-69,76.89,34.99,2.786,256
82235,-128.18,75.46,-39.4,-69,76.89,34.99,2.781,308
82249,-126.63,74.62,-37.48,-70.29,76.19,33.83,2.776,436
82264,-125.21,73.75,-35.72,-71.42,75.46,32.83,2.771,419
82278,-125.21,73.75,-35.72,-72.41,74.7,32.03,2.766,536
82292,-123.93,72.86,-34.13,-73.33,73.91,31.47,2.761,562
82306,-122.77,71.94,-32.73,-73.33,73.91,31.47,2.761,479
82320,-121.62,71,-31.39,-74.16,73.04,31,2.766,516
82334,-120.4,70.09,-30.13,-75.07,72.06,30.41,2.766,546
82349,-120.4,70.09,-30.13,-75.87,70.96,29.86,2.766,501
82363,-119.21,69.25,-29.02,-76.71,69.76,29.28,2.771,404
82377,-118.15,68.53,-28,-76.71,69.76,29.28,2.771,330
82391,-117.27,67.92,-26.94,-77.6,68.49,28.71,2.766,285
82405,-116.6,67.36,-25.78,-78.62,67.06,28.14,2.766,217
82420,-116.26,66.93,-24.76,-79.65,65.54,27.74,2.771,166
82434,-116.26,66.93,-24.76,-80.73,63.87,27.4,2.776,131
82448,-116.33,66.8,-23.96,-80.73,63.87,27.4,2.781,108
82462,-116.82,67.12,-23.53,-81.83,61.97,26.94,2.786,91
82477,-116.74,67.99,-22.83,-82.97,59.88,26.38,2.761,75
82492,-115.37,69.12,-21,-84.27,57.61,25.79,2.678,64
82506,-115.37,69.12,-21,-85.73,55.26,25.16,2.502,56
82520,-114.34,70.01,-19.16,-85.73,55.26,25.16,2.414,50
82534,-113.16,70.96,-16.89,-87.34,53.01,24.54,2.366,46
82548,-112.23,72.08,-14.81,-89.05,51.27,23.96,2.312,45
82563,-111.37,73.36,-12.94,-90.43,49.88,23.8,2.243,42
82578,-111.37,73.36,-12.94,-91.88,48.5,24.21,2.175,44
82592,-110.04,74.71,-10.91,-93.25,46.89,24.36,2.107,49
82606,-109.09,75.75,-9.36,-93.25,46.89,24.36,2.048,52
82620,-108.91,76.65,-8.39,-93.92,45.37,24.07,2.004,49
82635,-109.59,77.83,-8.06,-94.63,44.53,24.22,1.96,48
82649,-109.59,77.83,-8.06,-96.15,44.38,24.98,1.926,46
82663,-111.42,79.13,-8.68,-98.28,44.76,25.93,1.906,45
82678,-114.47,80.46,-10.27,-98.28,44.76,25.93,1.891,45
82692,-118.17,81.8,-12.23,-100.23,45.52,27.24,1.891,45
82706,-123.1,83.04,-15.21,-101.37,46.69,28.83,1.891,48
82721,-123.1,83.04,-15.21,-101.62,48.19,30.45,1.906,48
82735,-130.04,84.13,-20.24,-101.05,50,32.02,1.921,47
82749,-140.57,85.08,-29.11,-101.05,50,32.02,1.945,46
82763,-156.1,85.72,-43.15,-99.62,52.26,34.02,1.975,44
82778,-175.62,85.92,-61.18,-97.75,54.8,36.55,1.999,41
82792,166.18,85.58,-77.63,-95.56,57.55,39.65,2.048,40
82807,166.18,85.58,-77.63,-93.05,60.5,43.36,2.097,39
82821,152.4,84.92,-89.21,-93.05,60.5,43.36,2.16,38
82835,141.26,84.23,-97.74,-89.82,63.81,48.28,2.248,37
82849,131.45,83.5,-104.76,-85.78,67.22,54.41,2.351,37
82864,122.9,82.75,-110.57,-80.43,70.54,61.9,2.419,36
82878,122.9,82.75,-110.57,-72.98,73.6,71.39,2.444,36
82892,116.51,81.96,-114.32,-72.98,73.6,71.39,2.434,36
82906,111.38,81.15,-117.03,-62.52,76.23,83.77,2.405,36
82921,107.4,80.32,-118.87,-48.19,78.31,99.88,2.38,36
