Roll1,Pitch1,Yaw1,Roll2,Pitch2,Yaw2,FRS,EMG1,Activity
176.52,65.67,75.32,-91.47,76.37,85.56,2.561,175,upstairs
178.52,65.87,77.05,-91.47,76.37,85.56,2.571,202,upstairs
-179.71,66.07,78.59,-90.59,76.5,86.09,2.581,268,upstairs
-178.03,66.23,80.03,-89.78,76.59,86.6,2.586,326,upstairs
-176.58,66.4,81.33,-88.84,76.65,87.29,2.59,301,upstairs
-175.27,66.54,82.48,-88.01,76.67,87.94,2.6,247,upstairs
-173.94,66.61,83.51,-87.33,76.63,88.36,2.61,287,upstairs
-172.71,66.64,84.45,-86.81,76.55,88.71,2.62,315,upstairs
-171.48,66.68,85.43,-86.35,76.44,89.09,2.625,260,upstairs
-170.28,66.71,86.44,-85.97,76.29,89.46,2.634,257,upstairs
-169.12,66.7,87.53,-85.79,76.05,89.63,2.639,368,upstairs
-167.92,66.7,88.66,-85.48,75.81,89.98,2.644,354,upstairs
-166.75,66.66,89.75,-85.11,75.54,90.45,2.649,281,upstairs
-166.75,66.66,89.75,-85.04,75.22,90.64,2.654,234,upstairs
-165.65,66.53,90.85,-85.04,75.22,90.64,2.654,271,upstairs
-164.56,66.4,92.01,-84.93,74.87,90.86,2.659,333,upstairs
-163.55,66.31,93.08,-84.71,74.51,91.12,2.659,334,upstairs
-162.49,66.21,94.08,-84.39,74.13,91.47,2.659,334,upstairs
-162.49,66.21,94.08,-84.39,74.13,91.47,2.659,397,upstairs
-161.39,66.15,95.06,-84.07,73.73,91.8,2.664,526,upstairs
-160.34,66.16,96.07,-83.62,73.32,92.28,2.669,420,upstairs
-159.39,66.22,97.01,-83.17,72.91,92.78,2.669,330,upstairs
-158.61,66.31,97.77,-82.71,72.47,93.24,2.669,259,upstairs
-158.61,66.31,97.77,-82.71,72.47,93.24,2.674,205,upstairs
-158.08,66.44,98.24,-82.23,71.98,93.67,2.674,159,upstairs
-157.7,66.66,98.53,-81.76,71.43,93.92,2.674,125,upstairs
-157.29,67.02,98.77,-81.29,70.79,93.98,2.674,101,upstairs
-156.95,67.39,98.95,-81.05,70.02,93.85,2.669,83,upstairs
-156.95,67.39,98.95,-81.05,70.02,93.85,2.664,72,upstairs
-156.98,67.66,98.79,-81.09,69.23,93.55,2.654,64,upstairs
-157.45,68.04,98.33,-81.16,68.42,93.3,2.649,56,upstairs
-158.48,68.42,97.45,-81.39,67.52,92.99,2.625,53,upstairs
-160.22,68.71,95.93,-82.1,66.55,92.45,2.605,48,upstairs
-160.22,68.71,95.93,-82.1,66.55,92.45,2.62,45,upstairs
-162.48,69.03,93.61,-83.94,65.23,90.91,2.434,41,upstairs
-165.08,69.53,90.68,-87.51,63.24,87.54,2.454,40,upstairs
-167.29,70.41,87.9,-90.99,60.9,83.68,2.366,39,upstairs
-169.07,71.54,85.79,-93.79,58.61,80.29,2.463,38,upstairs
-169.07,71.54,85.79,-93.79,58.61,80.29,2.331,37,upstairs
-170.83,72.77,84.02,-96.32,56.42,77.51,2.19,37,upstairs
-173.74,74.03,81.71,-99.09,54.27,74.78,2.087,37,upstairs
-179.14,75.11,77.63,-101.59,52.35,72.71,2.019,40,upstairs
173.91,75.91,72.38,-103.82,50.96,71.18,1.931,39,upstairs
173.91,75.91,72.38,-103.82,50.96,71.18,1.857,40,upstairs
166.68,76.29,66.74,-105.93,49.9,70.1,1.818,40,upstairs
159.23,76.22,60.87,-107.8,48.97,69.33,1.784,41,upstairs
151.36,75.86,54.76,-109.24,48.18,68.77,1.76,40,upstairs
143.81,75.29,48.88,-110.18,47.67,68.47,1.73,40,upstairs
143.81,75.29,48.88,-110.18,47.67,68.47,1.711,41,upstairs
136.92,74.52,43.39,-110.75,47.5,68.48,1.696,42,upstairs
130.59,73.53,38.36,-111.1,47.71,68.65,1.691,42,upstairs
124.73,72.31,33.88,-111.54,48.18,68.96,1.681,42,upstairs
119.33,70.98,29.94,-112.03,49.01,69.34,1.667,42,upstairs
119.33,70.98,29.94,-112.03,49.01,69.34,1.657,44,upstairs
114.41,69.62,26.44,-112.47,50.19,69.9,1.652,47,upstairs
110.27,68.25,23.54,-112.55,51.61,70.54,1.652,45,upstairs
106.79,66.86,21.07,-112.29,53.18,71.07,1.652,45,upstairs
104.04,65.43,19.06,-111.89,54.95,71.6,1.662,42,upstairs
104.04,65.43,19.06,-111.89,54.95,71.6,1.672,41,upstairs
101.79,64.02,17.37,-111.35,56.87,72.16,1.681,41,upstairs
99.99,62.66,15.89,-110.84,58.86,72.57,1.691,39,upstairs
98.43,61.43,14.56,-110.29,60.85,72.92,1.701,40,upstairs
97.17,60.34,13.5,-109.63,62.81,73.36,1.706,38,upstairs
97.17,60.34,13.5,-109.63,62.81,73.36,1.72,37,upstairs
96.21,59.44,12.73,-108.87,64.66,73.82,1.73,38,upstairs
95.47,58.73,12.14,-108.26,66.38,74.16,1.74,38,upstairs
94.84,58.24,11.67,-107.66,67.92,74.52,1.755,37,upstairs
94.55,57.9,11.4,-106.9,69.24,75.06,1.76,37,upstairs
94.55,57.9,11.4,-106.9,69.24,75.06,1.769,37,upstairs
94.68,57.67,11.46,-106.16,70.24,75.7,1.789,37,upstairs
95.01,57.57,11.74,-105.58,70.93,76.38,1.799,37,upstairs
95.62,57.61,12.29,-105.24,71.2,76.97,1.808,37,upstairs
96.65,57.75,13.18,-105.18,71.11,77.39,1.823,36,upstairs
96.65,57.75,13.18,-105.18,71.11,77.39,1.838,36,upstairs
97.98,57.98,14.23,-105.35,70.73,77.66,1.848,36,upstairs
99.27,58.16,15.62,-106.01,69.13,77.36,1.857,39,upstairs
102.38,58.35,18.11,-106.38,68.25,77.36,1.872,107,upstairs
104.55,58.43,19.37,-107.15,68.47,77.1,1.882,103,upstairs
107.37,58.68,20.84,-107.15,68.47,77.1,1.901,99,upstairs
107.37,58.68,20.84,-107.75,68.37,76.09,1.926,90,upstairs
110.28,59.25,22.43,-107.7,68.24,76.03,1.95,75,upstairs
112.53,59.73,24.12,-108.04,68.47,75.68,1.97,123,upstairs
115.1,60.23,26.15,-108.68,68.8,75.41,1.979,114,upstairs
118.01,60.88,28.4,-108.68,68.8,75.41,1.994,109,upstairs
118.01,60.88,28.4,-108.8,69.15,75.45,2.028,100,upstairs
121.04,61.63,30.93,-108.88,69.28,75.24,2.072,105,upstairs
123.99,62.27,33.58,-109.01,69.49,75.03,2.102,174,upstairs
126.82,62.68,36.1,-108.8,69.91,75.25,2.136,152,upstairs
129.74,62.96,38.6,-108.04,70.45,76.09,2.17,170,upstairs
129.74,62.96,38.6,-108.04,70.45,76.09,2.219,198,upstairs
132.74,63.21,41.14,-107.01,70.98,77.14,2.263,157,upstairs
135.76,63.51,43.72,-105.68,71.46,78.41,2.297,131,upstairs
138.76,63.84,46.21,-104.17,71.93,79.72,2.331,154,upstairs
141.73,64.22,48.63,-102.74,72.4,80.96,2.351,324,upstairs
141.73,64.22,48.63,-102.74,72.4,80.96,2.366,272,upstairs
144.52,64.57,50.91,-101.6,72.87,81.87,2.375,221,upstairs
147.28,64.91,53.1,-100.6,73.3,82.54,2.395,182,upstairs
150.22,65.16,55.26,-99.33,73.65,83.33,2.39,345,upstairs
153.29,65.39,57.43,-97.78,74.02,84.35,2.312,266,upstairs
153.29,65.39,57.43,-97.78,74.02,84.35,2.414,235,upstairs
156.43,65.54,59.68,-96.33,74.42,85.32,2.463,297,upstairs
159.47,65.69,62,-94.77,74.78,86.37,2.488,315,upstairs
162.29,65.83,64.35,-93.23,75.11,87.45,2.507,290,upstairs
165.09,65.99,66.69,-91.79,75.4,88.46,2.522,341,upstairs
167.97,66.08,69.02,-91.79,75.4,88.46,2.527,366,upstairs
167.97,66.08,69.02,-90.11,75.7,89.67,2.419,387,upstairs
170.8,66.2,71.27,-88.63,75.99,90.67,2.542,362,upstairs
173.38,66.34,73.39,-87.11,76.25,91.74,2.551,327,upstairs
175.51,66.52,75.25,-85.81,76.47,92.66,2.561,486,upstairs
177.39,66.72,76.93,-85.81,76.47,92.66,2.581,565,upstairs
177.39,66.72,76.93,-84.64,76.58,93.53,2.586,505,upstairs
179.1,66.96,78.44,-83.42,76.63,94.52,2.59,421,upstairs
-179.44,67.14,79.78,-82.51,76.6,95.27,2.6,431,upstairs
-178.12,67.24,81.01,-81.82,76.51,95.85,2.61,492,upstairs
-176.78,67.36,82.19,-81.82,76.51,95.85,2.61,432,upstairs
-176.78,67.36,82.19,-81.36,76.32,96.21,2.62,364,upstairs
-175.49,67.46,83.22,-81.01,76.09,96.43,2.625,437,upstairs
-174.25,67.47,84.07,-80.74,75.81,96.59,2.63,384,upstairs
-173.13,67.55,84.91,-80.6,75.51,96.62,2.639,391,upstairs
-171.9,67.68,85.83,-80.6,75.51,96.62,2.639,408,upstairs
-171.9,67.68,85.83,-80.45,75.15,96.65,2.644,410,upstairs
-170.74,67.74,86.75,-80.32,74.77,96.74,2.649,430,upstairs
-169.72,67.79,87.69,-80.34,74.36,96.72,2.654,549,upstairs
-168.65,67.85,88.85,-80.35,73.93,96.74,2.659,471,upstairs
-167.45,67.84,90.06,-80.35,73.93,96.74,2.664,477,upstairs
-167.45,67.84,90.06,-80.27,73.48,96.8,2.669,434,upstairs
-166.16,67.8,91.3,-80,73.05,97.01,2.669,422,upstairs
-164.88,67.8,92.47,-79.63,72.62,97.4,2.674,329,upstairs
-163.58,67.87,93.74,-79.27,72.22,97.71,2.678,248,upstairs
-162.44,67.95,94.86,-79.27,72.22,97.71,2.678,190,upstairs
-162.44,67.95,94.86,-78.73,71.74,98.11,2.683,149,upstairs
-161.56,68.08,95.67,-78.35,71.16,98.21,2.678,118,upstairs
-161.1,68.35,96.18,-78.44,70.42,97.74,2.659,98,upstairs
-161.17,68.61,96.3,-78.92,69.56,96.92,2.634,80,upstairs
-161.9,68.91,95.82,-79.45,68.66,96.17,2.615,67,upstairs
-163.42,69.22,94.51,-79.45,68.66,96.17,2.6,58,upstairs
-163.42,69.22,94.51,-80.25,67.7,95.46,2.581,55,upstairs
-165.63,69.53,92.47,-81.62,66.64,94.58,2.556,52,upstairs
-168.17,69.82,89.97,-84.18,65.22,92.58,2.517,49,upstairs
-170.74,70.28,87.12,-87.53,63.59,89.75,2.546,45,upstairs
-173.41,70.87,83.97,-87.53,63.59,89.75,2.488,43,upstairs
-173.41,70.87,83.97,-91.07,61.79,86.38,2.507,41,upstairs
-175.97,71.61,80.97,-94.65,59.95,83.03,2.414,39,upstairs
-178.68,72.51,78.1,-97.97,58.22,80.16,2.248,39,upstairs
178.31,73.44,75.24,-101.38,56.46,77.47,2.126,37,upstairs
174.07,74.24,71.83,-101.38,56.46,77.47,2.058,37,upstairs
174.07,74.24,71.83,-104.49,54.73,75.2,2.014,36,upstairs
168.19,74.85,67.35,-107.32,53.25,73.3,1.921,36,upstairs
161.9,75.27,62.76,-110.03,51.98,71.55,1.857,37,upstairs
155.68,75.39,58.28,-112.3,50.81,70.23,1.813,37,upstairs
149.4,75.15,53.75,-112.3,50.81,70.23,1.774,40,upstairs
149.4,75.15,53.75,-113.94,49.84,69.29,1.745,41,upstairs
143.05,74.7,48.97,-115.08,49.07,68.69,1.711,45,upstairs
136.89,74.05,44.28,-115.71,48.52,68.3,1.686,48,upstairs
131.35,73.17,39.92,-116.18,48.26,68.07,1.667,48,upstairs
126.14,72.14,35.84,-116.18,48.26,68.07,1.652,50,upstairs
126.14,72.14,35.84,-116.53,48.29,67.96,1.637,47,upstairs
121.44,71.04,32.21,-117.08,48.58,68.02,1.628,46,upstairs
117.23,69.88,29.07,-117.62,49.08,68.17,1.623,45,upstairs
113.45,68.71,26.25,-118.01,49.8,68.3,1.618,46,upstairs
110.29,67.51,23.88,-118.01,49.8,68.3,1.618,49,upstairs
107.75,66.22,21.9,-118.15,50.83,68.49,1.623,46,upstairs
107.75,66.22,21.9,-118.07,52.09,68.68,1.632,45,upstairs
105.55,64.91,20.12,-117.96,53.52,68.8,1.637,43,upstairs
103.64,63.62,18.51,-117.76,55.09,68.87,1.647,40,upstairs
101.93,62.38,17.02,-117.76,55.09,68.87,1.652,39,upstairs
100.45,61.2,15.74,-117.54,56.85,68.95,1.662,39,upstairs
100.45,61.2,15.74,-117.31,58.73,69.01,1.672,40,upstairs
99.14,60.16,14.7,-116.99,60.64,69.21,1.681,39,upstairs
98.03,59.33,14.01,-116.48,62.53,69.49,1.686,38,upstairs
97.07,58.76,13.5,-116.48,62.53,69.49,1.696,38,upstairs
96.16,58.38,13,-115.95,64.37,69.68,1.706,40,upstairs
96.16,58.38,13,-115.24,66.12,69.95,1.72,39,upstairs
95.56,58.12,12.64,-114.32,67.72,70.3,1.73,39,upstairs
95.38,57.93,12.49,-113.33,69.09,70.75,1.745,38,upstairs
95.68,57.81,12.64,-112.5,70.26,71.3,1.755,37,upstairs
96.15,57.74,12.94,-112.5,70.26,71.3,1.774,36,upstairs
96.96,57.69,13.64,-111.88,71.23,71.9,1.784,36,upstairs
96.96,57.69,13.64,-111.29,71.93,72.57,1.799,37,upstairs
98.14,57.64,14.63,-110.78,72.41,73.17,1.818,37,upstairs
99.45,57.62,15.61,-110.38,72.7,73.65,1.838,37,upstairs
100.64,57.67,16.53,-110.38,72.7,73.65,1.852,38,upstairs
101.29,57.71,17.32,-109,72.68,75.13,1.872,38,upstairs
101.29,57.71,17.32,-111.07,70.93,72.93,1.877,49,upstairs
102.98,57.84,18.88,-111.11,70.37,72.95,1.887,51,upstairs
104.08,57.73,20.02,-111.04,70.48,73.47,1.891,46,upstairs
105.28,57.47,20.72,-112.52,70.19,72.52,1.901,46,upstairs
106.41,57.8,21.4,-112.52,70.19,72.52,1.911,59,upstairs
108.22,58.39,22.38,-113.1,70,71.99,1.921,70,upstairs
108.22,58.39,22.38,-113.26,69.92,71.54,1.935,110,upstairs
111.06,58.7,24.35,-113.51,70.1,71.55,1.96,94,upstairs
114.41,58.93,26.83,-113.48,70.3,72.23,1.984,78,upstairs
117.41,59.53,29.34,-113.29,70.47,72.83,2.102,122,upstairs
119.98,60.2,32,-113.13,70.74,73.28,2.136,115,upstairs
122.57,60.73,34.58,-112.74,71.16,73.76,2.18,100,upstairs
125.27,61.2,36.94,-111.76,71.6,74.53,2.214,124,upstairs
128.21,61.61,39.39,-110.41,72.08,75.67,2.268,134,upstairs
131.09,62.04,41.81,-109.07,72.65,76.8,2.312,120,upstairs
133.85,62.44,44.04,-107.65,73.18,77.85,2.336,103,upstairs
136.61,62.87,46.14,-106.11,73.6,78.92,2.297,136,upstairs
139.42,63.31,48.27,-104.69,74.04,79.87,2.366,113,upstairs
142.26,63.68,50.5,-103.4,74.52,80.68,2.38,100,upstairs
145.01,64.02,52.68,-102.14,75.06,81.48,2.395,87,upstairs
147.81,64.25,54.88,-100.82,75.54,82.24,2.312,76,upstairs
150.82,64.5,57.08,-99.34,75.96,83,2.424,65,upstairs
153.83,64.72,59.17,-97.8,76.37,83.78,2.454,77,upstairs
156.86,64.86,61.19,-96.18,76.8,84.72,2.478,66,upstairs
159.81,64.92,63.25,-94.36,77.21,85.94,2.507,58,upstairs
162.8,65,65.42,-94.36,77.21,85.94,2.522,64,upstairs
165.68,65.14,67.68,-92.38,77.55,87.27,2.502,59,upstairs
165.68,65.14,67.68,-90.4,77.85,88.68,2.473,55,upstairs
168.4,65.35,69.92,-88.82,78.12,89.76,2.488,56,upstairs
170.88,65.63,72.05,-87.59,78.37,90.61,2.483,61,upstairs
173.06,65.87,74.02,-87.59,78.37,90.61,2.556,89,upstairs
174.91,66.1,75.72,-86.33,78.56,91.48,2.561,96,upstairs
176.49,66.36,77.2,-85.13,78.67,92.41,2.561,93,upstairs
176.49,66.36,77.2,-84.28,78.71,93.02,2.576,136,upstairs
177.92,66.59,78.51,-83.47,78.72,93.64,2.581,168,upstairs
179.17,66.82,79.57,-83.47,78.72,93.64,2.586,157,upstairs
-179.62,67.02,80.59,-82.91,78.64,94.01,2.59,137,upstairs
-178.42,67.16,81.57,-82.49,78.5,94.28,2.595,154,upstairs
-178.42,67.16,81.57,-82.14,78.34,94.5,2.605,151,upstairs
-177.31,67.29,82.48,-81.85,78.15,94.68,2.61,250,upstairs
-176.23,67.37,83.31,-81.42,77.92,95.02,2.62,257,upstairs
-175.28,67.48,83.98,-81.42,77.92,95.02,2.63,279,upstairs
-174.52,67.61,84.52,-81.24,77.65,95.1,2.634,230,upstairs
-173.84,67.66,85.02,-81.27,77.35,94.98,2.644,350,upstairs
-173.84,67.66,85.02,-81.38,77,94.83,2.649,363,upstairs
-173.07,67.68,85.67,-81.41,76.62,94.83,2.654,425,upstairs
-172.31,67.7,86.35,-81.41,76.62,94.83,2.659,413,upstairs
-171.51,67.76,87.18,-81.52,76.26,94.82,2.669,478,upstairs
-170.63,67.75,88.08,-81.57,75.88,94.9,2.669,600,upstairs
-170.63,67.75,88.08,-81.5,75.48,95.07,2.669,711,upstairs
-169.63,67.72,89.05,-80.75,75.1,95.87,2.674,702,upstairs
-168.68,67.71,89.86,-80.23,74.72,96.33,2.683,615,upstairs
-167.63,67.74,90.66,-80.23,74.72,96.33,2.688,501,upstairs
-166.48,67.77,91.58,-79.75,74.36,96.78,2.688,402,upstairs
-165.42,67.82,92.4,-79.29,73.98,97.14,2.693,297,upstairs
-165.42,67.82,92.4,-78.88,73.48,97.33,2.688,225,upstairs
-164.56,67.91,93.11,-78.76,72.77,97.03,2.678,172,upstairs
-163.98,68.07,93.72,-78.76,72.77,97.03,2.654,136,upstairs
-163.78,68.18,94.12,-79.17,71.88,96.15,2.62,112,upstairs
-164.09,68.29,93.85,-79.38,70.99,95.4,2.595,90,upstairs
-164.09,68.29,93.85,-79.74,70.16,94.67,2.586,75,upstairs
-165.09,68.42,92.79,-80.88,69.24,93.49,2.581,63,upstairs
-166.73,68.58,91.22,-82.92,68.03,91.74,2.576,55,upstairs
-168.82,68.6,88.97,-82.92,68.03,91.74,2.483,49,upstairs
-171.08,68.82,86.36,-86.21,66.13,88.69,2.361,45,upstairs
-172.63,69.59,84.04,-90.72,63.6,84.12,2.532,42,upstairs
-172.63,69.59,84.04,-94.7,60.76,79.6,2.4,40,upstairs
-173.41,70.78,82.5,-97.25,58.17,76.42,2.322,39,upstairs
-173.99,72.32,81.81,-97.25,58.17,76.42,2.199,38,upstairs
-175.91,73.8,80.44,-99.5,55.7,73.96,2.097,37,upstairs
178.84,75.13,76.58,-101.72,53.5,71.97,2.023,37,upstairs
178.84,75.13,76.58,-103.72,51.76,70.68,1.921,37,upstairs
171.78,75.87,71.39,-105.76,50.33,69.61,1.838,39,upstairs
164.66,76.07,66.11,-107.59,49.04,69,1.799,38,upstairs
157.21,75.9,60.6,-107.59,49.04,69,1.764,38,upstairs
148.92,75.56,54.52,-109.32,48.09,68.63,1.725,43,upstairs
140.9,75.11,48.46,-110.66,47.4,68.43,1.701,44,upstairs
140.9,75.11,48.46,-111.42,47.03,68.45,1.681,43,upstairs
133.88,74.45,42.92,-111.75,47.03,68.68,1.662,42,upstairs
127.54,73.51,37.76,-111.75,47.03,68.68,1.652,44,upstairs
121.68,72.31,33.05,-111.99,47.44,68.96,1.647,44,upstairs
116.36,70.96,28.92,-112.29,48.29,69.35,1.642,42,upstairs
111.62,69.53,25.31,-112.68,49.54,69.73,1.637,46,upstairs
111.62,69.53,25.31,-112.86,51.01,70.02,1.632,45,upstairs
107.62,68.04,22.29,-112.81,52.65,70.2,1.632,46,upstairs
104.38,66.55,19.72,-112.81,52.65,70.2,1.642,43,upstairs
101.84,65.05,17.48,-112.52,54.55,70.35,1.652,41,upstairs
99.96,63.54,15.63,-112.2,56.62,70.37,1.667,41,upstairs
98.46,62.12,14.11,-111.78,58.72,70.35,1.681,39,upstairs
98.46,62.12,14.11,-111.25,60.84,70.34,1.691,41,upstairs
97.26,60.85,12.89,-110.59,62.96,70.44,1.701,40,upstairs
96.35,59.7,11.97,-110.59,62.96,70.44,1.711,38,upstairs
95.6,58.79,11.27,-109.94,64.98,70.58,1.725,38,upstairs
94.97,58.14,10.81,-109.19,66.86,70.82,1.74,38,upstairs
94.97,58.14,10.81,-108.46,68.57,71.12,1.75,39,upstairs
94.58,57.72,10.59,-107.7,70.02,71.45,1.76,37,upstairs
94.55,57.47,10.58,-107.7,70.02,71.45,1.774,37,upstairs
94.94,57.39,10.78,-107.03,71.15,71.75,1.789,37,upstairs
95.79,57.46,11.24,-106.32,71.97,72.26,1.804,38,upstairs
97.01,57.66,11.99,-105.79,72.45,72.77,1.818,37,upstairs
97.01,57.66,11.99,-105.31,72.62,73.69,1.828,40,upstairs
97.37,57.92,12.07,-105.78,71.19,73.27,1.848,48,upstairs
97.95,57.77,12.99,-105.78,71.19,73.27,1.857,81,upstairs
99.58,57.61,14.53,-108.35,69.76,71.05,1.862,84,upstairs
100.43,57.17,15.1,-108,69.88,72.04,1.867,111,upstairs
102.22,57.27,15.97,-110.3,69.53,70.4,1.872,112,upstairs
102.22,57.27,15.97,-111.19,69.37,69.74,1.882,102,upstairs
104.61,57.81,17.37,-111.19,69.37,69.74,1.896,92,upstairs
108.44,58.19,19.87,-111.34,69.3,69.89,1.926,115,upstairs
111.49,58.71,22.1,-111.49,69.16,70.25,1.945,130,upstairs
114.01,59.37,24.5,-111.74,69.12,70.45,1.97,131,upstairs
114.01,59.37,24.5,-112,69.03,70.62,1.989,157,upstairs
116.39,60.03,27.03,-112.05,69.06,70.81,2.009,140,upstairs
118.72,60.65,29.36,-112.05,69.06,70.81,2.033,144,upstairs
121.52,61.16,31.65,-111.66,69.14,71.1,2.058,160,upstairs
124.61,61.63,34.05,-110.95,69.35,71.62,2.097,212,upstairs
127.56,62.13,36.27,-110.16,69.71,72.29,2.131,256,upstairs
127.56,62.13,36.27,-109.37,70.14,72.9,2.17,275,upstairs
130.44,62.6,38.35,-108.52,70.55,73.43,2.209,312,upstairs
133.25,63.05,40.33,-108.52,70.55,73.43,2.253,307,upstairs
136.05,63.47,42.34,-107.48,70.95,74.03,2.297,304,upstairs
138.83,63.89,44.37,-106.3,71.36,74.74,2.336,308,upstairs
141.47,64.24,46.35,-105.17,71.83,75.41,2.361,240,upstairs
141.47,64.24,46.35,-104.18,72.26,75.93,2.37,195,upstairs
144.08,64.59,48.25,-104.18,72.26,75.93,2.39,218,upstairs
146.76,64.89,50.19,-103.06,72.63,76.54,2.395,296,upstairs
149.59,65.1,52.25,-101.66,73.04,77.41,2.336,285,upstairs
152.4,65.29,54.35,-100.11,73.48,78.51,2.395,255,upstairs
155.07,65.43,56.55,-98.62,73.89,79.7,2.4,238,upstairs
155.07,65.43,56.55,-97.23,74.31,80.86,2.444,186,upstairs
157.61,65.51,58.85,-97.23,74.31,80.86,2.356,153,upstairs
160.22,65.6,61.24,-95.72,74.74,82.19,2.444,166,upstairs
162.79,65.65,63.61,-94.11,75.12,83.62,2.468,186,upstairs
165.27,65.76,65.92,-92.5,75.43,85.01,2.468,145,upstairs
165.27,65.76,65.92,-91.05,75.72,86.22,2.478,118,upstairs
167.59,65.91,68.11,-89.71,76,87.33,2.463,103,upstairs
169.92,66.05,70.25,-89.71,76,87.33,2.439,109,upstairs
172.23,66.24,72.3,-88.36,76.24,88.42,2.444,165,upstairs
174.53,66.41,74.36,-86.95,76.46,89.63,2.502,139,upstairs
176.42,66.54,76.16,-85.54,76.65,90.84,2.507,166,upstairs
176.42,66.54,76.16,-84.68,76.75,91.52,2.512,191,upstairs
178.03,66.71,77.72,-84.68,76.75,91.52,2.512,190,upstairs
179.56,66.91,79.15,-84.1,76.72,91.85,2.498,202,upstairs
-178.93,67.05,80.39,-83.38,76.67,92.34,2.478,199,upstairs
-177.38,67.14,81.47,-82.73,76.6,92.79,2.493,269,upstairs
-175.9,67.33,82.55,-82.3,76.46,93.06,2.527,243,upstairs
-175.9,67.33,82.55,-81.88,76.29,93.34,2.522,293,upstairs
-174.58,67.5,83.62,-81.88,76.29,93.34,2.542,282,upstairs
-173.37,67.6,84.64,-81.55,76.03,93.6,2.566,298,upstairs
-172.27,67.64,85.59,-81.54,75.69,93.58,2.576,346,upstairs
-171.12,67.73,86.63,-81.62,75.25,93.42,2.586,450,upstairs
-169.9,67.76,87.63,-81.41,74.79,93.53,2.59,412,upstairs
-169.9,67.76,87.63,-81.04,74.36,93.89,2.595,513,upstairs
-168.83,67.8,88.5,-81.04,74.36,93.89,2.6,456,upstairs
-167.79,67.91,89.45,-80.79,73.9,94.1,2.61,543,upstairs
-166.57,67.96,90.53,-80.41,73.43,94.44,2.61,516,upstairs
-165.32,68,91.62,-79.84,72.99,94.96,2.62,426,upstairs
-165.32,68,91.62,-79.32,72.55,95.3,2.62,326,upstairs
-164.21,68.09,92.54,-79.32,72.55,95.3,2.625,273,upstairs
-163.2,68.23,93.27,-78.78,72.05,95.47,2.625,205,upstairs
-162.35,68.48,93.79,-78.3,71.41,95.37,2.62,157,upstairs
-161.76,68.63,94.23,-78.31,70.56,94.76,2.595,124,upstairs
-161.48,68.64,94.45,-78.5,69.71,94.1,2.551,99,upstairs
-161.48,68.64,94.45,-78.58,68.89,93.67,2.542,82,upstairs
-161.59,68.78,94.2,-78.58,68.89,93.67,2.546,68,upstairs
-162.19,69.11,93.52,-78.81,68.06,93.22,2.546,61,upstairs
-163.48,69.38,92.2,-79.9,67.04,92.01,2.532,53,upstairs
-165.12,69.58,90.23,-81.91,65.69,89.85,2.4,48,upstairs
-167.03,70.07,87.76,-85.26,63.75,86.06,2.326,44,upstairs
-167.03,70.07,87.76,-85.26,63.75,86.06,2.429,42,upstairs
-168.37,71.03,85.58,-88.73,61.48,81.66,2.551,40,upstairs
-169.14,72.25,83.89,-91.75,59.13,77.74,2.38,38,upstairs
-169.86,73.75,82.93,-94.28,56.81,74.62,2.317,38,upstairs
-172.17,75.2,81.2,-96.82,54.6,72,2.175,37,upstairs
-178.13,76.43,76.62,-99.37,52.71,69.84,2.048,37,upstairs
-178.13,76.43,76.62,-99.37,52.71,69.84,1.945,37,upstairs
173.7,77.26,70.25,-101.81,51.15,68.13,1.848,40,upstairs
165.17,77.52,63.51,-103.98,49.78,66.94,1.818,39,upstairs
156.48,77.36,56.64,-105.77,48.63,66.05,1.774,53,upstairs
147.62,76.97,49.59,-107.24,47.73,65.43,1.74,52,upstairs
147.62,76.97,49.59,-108.34,47.15,64.94,1.711,51,upstairs
138.57,76.44,42.09,-108.34,47.15,64.94,1.691,54,upstairs
130.57,75.65,35.29,-109.13,46.96,64.62,1.667,54,upstairs
123.38,74.51,29.1,-109.92,47.15,64.37,1.647,52,upstairs
116.72,73.05,23.46,-110.88,47.71,64.15,1.632,53,upstairs
110.84,71.38,18.69,-111.76,48.66,64.13,1.623,52,upstairs
110.84,71.38,18.69,-111.76,48.66,64.13,1.613,53,upstairs
105.97,69.67,14.97,-112.4,49.9,64.18,1.603,51,upstairs
101.95,67.92,12.04,-112.77,51.46,64.26,1.603,51,upstairs
98.72,66.11,9.61,-112.98,53.36,64.31,1.603,46,upstairs
96.16,64.28,7.55,-113,55.51,64.31,1.613,43,upstairs
94.4,62.47,5.99,-112.84,57.83,64.36,1.628,43,upstairs
94.4,62.47,5.99,-112.84,57.83,64.36,1.637,42,upstairs
93.05,60.72,4.76,-112.71,60.24,64.41,1.652,42,upstairs
91.92,59.12,3.84,-112.39,62.72,64.57,1.662,41,upstairs
90.98,57.75,3.14,-111.72,65.23,64.92,1.691,38,upstairs
90.14,56.67,2.55,-111.01,67.71,65.21,1.711,40,upstairs
89.35,55.9,2.04,-110.29,70.05,65.54,1.725,38,upstairs
88.77,55.4,1.79,-109.4,72.22,66.21,1.74,37,upstairs
88.57,55.05,1.86,-108.5,74.18,67.27,1.755,38,upstairs
88.85,54.78,2.27,-107.35,75.81,68.87,1.764,37,upstairs
